id	desc
TPC1_15049	TPC1_15049 Ubiquitin-conjugating enzyme E2
TPC1_15052	TPC1_15052 Conserved hypothetical protein
TPC1_15053	TPC1_15053 cAMP-dependent protein kinase regulatory chain
TPC1_15054	TPC1_15054 Short-chain dehydrogenase, putative
TPC1_15055	TPC1_15055 Kelch repeat-containing protein
TPC1_15056	TPC1_15056 Conserved hypothetical protein
TPC1_15058	TPC1_15058 CCR4-NOT transcription complex subunit
TPC1_15061	TPC1_15061 Ribosomal protein L27a
TPC1_15062	TPC1_15062 Cation diffusion facilitator family transport protein
TPC1_15063	TPC1_15063 Hypothetical protein
TPC1_15064	TPC1_15064 Hypothetical protein
TPC1_15065	TPC1_15065 Major facilitator superfamily protein
TPC1_15066	TPC1_15066 Conserved hypothetical protein
TPC1_15067	TPC1_15067 Leucine rich repeats-containing protein
TPC1_15068	TPC1_15068 Leucine rich repeats-containing protein
TPC1_15069	TPC1_15069 Got1/Sft2-like family protein
TPC1_15070	TPC1_15070 Vacuolar proton-ATPase subunit
TPC1_15071	TPC1_15071 Hypothetical protein
TPC1_15072	TPC1_15072 Hypothetical protein
TPC1_15073	TPC1_15073 Hypothetical protein
TPC1_15074	TPC1_15074 EXS family protein
TPC1_15075	TPC1_15075 Rab-like protein
TPC1_15076	TPC1_15076 Hydroxyacylglutathione hydrolase
TPC1_15078	TPC1_15078 BPI-like protein
TPC1_15079	TPC1_15079 Inosine-uridine nucleoside N-ribohydrolase
TPC1_15080	TPC1_15080 Rab-like protein
TPC1_15081	TPC1_15081 Hypothetical protein
TPC1_15082	TPC1_15082 PAP/25A associated domain family
TPC1_15085	TPC1_15085 CTP synthase
TPC1_15087	TPC1_15087 Zinc finger domain-containing protein
TPC1_15090	TPC1_15090 Hypothetical protein
TPC1_15092	TPC1_15092 Protein phosphatase 2C
TPC1_15093	TPC1_15093 Hypothetical protein
TPC1_15095	TPC1_15095 Tetratricopeptide repeat protein
TPC1_15096	TPC1_15096 Transposase IS4
TPC1_15098	TPC1_15098 Rab-like protein
TPC1_15099	TPC1_15099 Conserved hypothetical protein
TPC1_15101	TPC1_15101 Band 7/Mec-2 family protein
TPC1_15102	TPC1_15102 SNF7 family protein
TPC1_15103	TPC1_15103 Ras guanine nucleotide exchange factor
TPC1_15104	TPC1_15104 Translational activator GCN1
TPC1_15105	TPC1_15105 Tubulin tyrosine ligase
TPC1_15106	TPC1_15106 Heat shock protein 70
TPC1_15107	TPC1_15107 L-seryl-tRNA(Sec) kinase
TPC1_15108	TPC1_15108 Leucine rich repeats-containing protein
TPC1_15109	TPC1_15109 Leucine rich repeats-containing protein
TPC1_15110	TPC1_15110 Lipolytic enzume, G-D-S-L family
TPC1_15111	TPC1_15111 Amidohydrolase family protein
TPC1_15112	TPC1_15112 Leucine rich repeats-containing protein
TPC1_15113	TPC1_15113 ADP-ribosylglycohydrolase
TPC1_15114	TPC1_15114 Hypothetical protein
TPC1_15115	TPC1_15115 Leucine rich repeats-containing protein
TPC1_15117	TPC1_15117 Rab-like protein
TPC1_15118	TPC1_15118 Rab-like protein
TPC1_15119	TPC1_15119 Leucine rich repeats-containing protein
TPC1_15120	TPC1_15120 Glycosyl hydrolase family 2 protein
TPC1_15121	TPC1_15121 Lysozyme family protein
TPC1_15123	TPC1_15123 Leucine rich repeats-containing protein
TPC1_15125	TPC1_15125 Hypothetical protein
TPC1_15126	TPC1_15126 ATP-dependent RNA helicase
TPC1_15127	TPC1_15127 RNA recognition motif-containing protein
TPC1_15128	TPC1_15128 Conserved hypothetical protein
TPC1_15129	TPC1_15129 Actin-related protein
TPC1_15131	TPC1_15131 Transmembrane domain-containing protein
TPC1_15133	TPC1_15133 Hypothetical protein
TPC1_15134	TPC1_15134 Glycosyl transferase family 2 protein
TPC1_15135	TPC1_15135 Conserved hypothetical protein
TPC1_15136	TPC1_15136 EF-hand domain-containing protein
TPC1_15139	TPC1_15139 Putative reverse transcriptase/endonuclease
TPC1_15140	TPC1_15140 Conserved hypothetical protein
TPC1_15141	TPC1_15141 Dynein heavy chain
TPC1_15142	TPC1_15142 Glycylpeptide N-tetradecanoyltransferase
TPC1_15143	TPC1_15143 Conserved hypothetical protein
TPC1_15144	TPC1_15144 Histidine acid phosphatase family protein
TPC1_15145	TPC1_15145 Hypothetical protein
TPC1_15146	TPC1_15146 Histidine acid phosphatase family protein
TPC1_15149	TPC1_15149 Conserved hypothetical protein
TPC1_15150	TPC1_15150 Palmitoyl-protein thioesterase
TPC1_15151	TPC1_15151 Hypothetical protein
TPC1_15154	TPC1_15154 ADP-ribosylglycohydrolase
TPC1_15155	TPC1_15155 Protein 21.1
TPC1_15156	TPC1_15156 Leucine rich repeats-containing protein
TPC1_15158	TPC1_15158 A-type flavoprotein
TPC1_15159	TPC1_15159 Leucine rich repeats-containing protein
TPC1_15160	TPC1_15160 Myb-like DNA-binding domain-containing protein
TPC1_15161	TPC1_15161 PQ-loop motif-containing protein
TPC1_15162	TPC1_15162 Dynein heavy chain
TPC1_15163	TPC1_15163 Leucine rich repeats-containing protein
TPC1_15164	TPC1_15164 DNA-directed RNA polymerase subunit
TPC1_15165	TPC1_15165 Phospholipase B
TPC1_15166	TPC1_15166 Conserved hypothetical protein
TPC1_15167	TPC1_15167 Actin
TPC1_15169	TPC1_15169 Maf protein
TPC1_15170	TPC1_15170 Alpha amylase
TPC1_15171	TPC1_15171 Leucine rich repeats-containing protein
TPC1_15174	TPC1_15174 HMG (high mobility group) box domain-containing protein
TPC1_15175	TPC1_15175 Dynein heavy chain
TPC1_15176	TPC1_15176 Hypothetical protein
TPC1_15177	TPC1_15177 TLC domain-containing protein
TPC1_15178	TPC1_15178 Sulfite exporter TauE - SafE
TPC1_15179	TPC1_15179 Thioredoxin reductase
TPC1_15180	TPC1_15180 Hypothetical protein
TPC1_15181	TPC1_15181 Transmembrane domain-containing protein
TPC1_15182	TPC1_15182 Conserved hypothetical protein
TPC1_15183	TPC1_15183 DNA polymerase epsilon, catalytic subunit
TPC1_15184	TPC1_15184 Long chain fatty acid CoA ligase
TPC1_15186	TPC1_15186 Leucine rich repeats-containing protein
TPC1_15187	TPC1_15187 tRNA methyltransferase subunit
TPC1_15188	TPC1_15188 Amino acid transporter family protein
TPC1_15189	TPC1_15189 Actin
TPC1_15190	TPC1_15190 Conserved hypothetical protein
TPC1_15191	TPC1_15191 Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase
TPC1_15193	TPC1_15193 Amidohydrolase family protein
TPC1_15194	TPC1_15194 S-adenosylmethionine synthetase
TPC1_15196	TPC1_15196 Hypothetical protein
TPC1_15199	TPC1_15199 Conserved hypothetical protein
TPC1_15200	TPC1_15200 Sodium/potassium-transporting ATPase alpha chain
TPC1_15201	TPC1_15201 Leucine rich repeats-containing protein
TPC1_15202	TPC1_15202 Calcium/calmodulin-dependent protein kinase
TPC1_15203	TPC1_15203 Protein disulfide isomerase
TPC1_15205	TPC1_15205 Adenylyl cyclase-associated protein
TPC1_15206	TPC1_15206 von Willebrand factor type A domain-containing protein
TPC1_15207	TPC1_15207 A-type flavoprotein
TPC1_15208	TPC1_15208 Conserved hypothetical protein
TPC1_15211	TPC1_15211 BPI-like protein
TPC1_15212	TPC1_15212 Conserved hypothetical protein
TPC1_15213	TPC1_15213 Transmembrane domain-containing protein
TPC1_15214	TPC1_15214 Conserved hypothetical protein
TPC1_15215	TPC1_15215 Hypothetical protein
TPC1_15216	TPC1_15216 Hypothetical protein
TPC1_15217	TPC1_15217 Conserved hypothetical protein
TPC1_15219	TPC1_15219 Peptidyl-tRNA hydrolase
TPC1_15220	TPC1_15220 CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase
TPC1_15221	TPC1_15221 Conserved hypothetical protein
TPC1_15222	TPC1_15222 Conserved hypothetical protein
TPC1_15223	TPC1_15223 Conserved hypothetical protein
TPC1_15224	TPC1_15224 Hypothetical protein
TPC1_15225	TPC1_15225 Dynein heavy chain
TPC1_15226	TPC1_15226 Rab-like protein
TPC1_15227	TPC1_15227 Rab-like protein
TPC1_15228	TPC1_15228 Hypothetical protein
TPC1_15229	TPC1_15229 Nicotinamide-nucleotide adenylyltransferase
TPC1_15230	TPC1_15230 hypothetical protein
TPC1_15231	TPC1_15231 Pyruvate-flavodoxin oxidoreductase 2
TPC1_15233	TPC1_15233 DNA replication licensing factor MCM4
TPC1_15234	TPC1_15234 ISXO2-like transposase domain-containing protein
TPC1_15238	TPC1_15238 TCP-1 chaperonin subunit gamma
TPC1_15239	TPC1_15239 NlpC/P60 family protein
TPC1_15240	TPC1_15240 DNA polymerase type B, organellar and viral
TPC1_15241	TPC1_15241 tRNA-splicing ligase RtcB
TPC1_15242	TPC1_15242 Clathrin adaptor complex small chain
TPC1_15243	TPC1_15243 Kinase, CAMK CAMKL
TPC1_15244	TPC1_15244 Rab-like protein
TPC1_15245	TPC1_15245 Serine/threonine-protein phosphatase 2A
TPC1_15246	TPC1_15246 Conserved hypothetical protein
TPC1_15248	TPC1_15248 Serine/threonine/tyrosine-interacting protein, putative
TPC1_15250	TPC1_15250 Sodium/hydrogen exchanger
TPC1_15253	TPC1_15253 H-SHIPPO 1
TPC1_15254	TPC1_15254 Hypothetical protein
TPC1_15255	TPC1_15255 Tubulin-tyrosine ligase family protein
TPC1_15258	TPC1_15258 Exonuclease family protein
TPC1_15259	TPC1_15259 ATP-dependent DNA helicase
TPC1_15260	TPC1_15260 Myb-like DNA-binding domain-containing protein
TPC1_15261	TPC1_15261 EF-hand domain pair-containing protein
TPC1_15262	TPC1_15262 Heat shock 70 kDa protein 12A
TPC1_15263	TPC1_15263 Hypothetical protein
TPC1_15264	TPC1_15264 Dynein heavy chain
TPC1_15266	TPC1_15266 Ribosomal protein L36
TPC1_15267	TPC1_15267 EF-hand domain pair-containing protein
TPC1_15268	TPC1_15268 Tryptophanyl-tRNA synthetase
TPC1_15270	TPC1_15270 Leucine rich repeats-containing protein
TPC1_15271	TPC1_15271 Conserved hypothetical protein
TPC1_15273	TPC1_15273 Glycosyl hydrolase family 25 protein
TPC1_15277	TPC1_15277 Ornithine carbamoyltransferase
TPC1_15279	TPC1_15279 Hypothetical protein
TPC1_15280	TPC1_15280 Histone H2B
TPC1_15281	TPC1_15281 Hypothetical protein
TPC1_15283	TPC1_15283 Dynein heavy chain
TPC1_15285	TPC1_15285 Replication checkpoint kinase Cds1
TPC1_15286	TPC1_15286 Hypothetical protein
TPC1_15287	TPC1_15287 Conserved hypothetical protein
TPC1_15288	TPC1_15288 Dynein heavy chain
TPC1_15289	TPC1_15289 Myb-like DNA-binding domain-containing protein
TPC1_15290	TPC1_15290 Transmembrane domain-containing protein
TPC1_15291	TPC1_15291 Peptidyl-dipeptidase
TPC1_15292	TPC1_15292 Myb-like DNA-binding domain-containing protein
TPC1_15293	TPC1_15293 Alpha-tubulin
TPC1_15295	TPC1_15295 Conserved hypothetical protein
TPC1_15297	TPC1_15297 SNARE, putative
TPC1_15299	TPC1_15299 Eukaryotic peptide chain release factor GTP-binding subunit
TPC1_15300	TPC1_15300 Eukaryotic translation initiation factor 2 beta subunit
TPC1_15301	TPC1_15301 Conserved hypothetical protein
TPC1_15302	TPC1_15302 RAD50 DNA repair protein RAD50
TPC1_15303	TPC1_15303 Hypothetical protein
TPC1_15304	TPC1_15304 Myosin-cross-reactive antigen, putative
TPC1_15309	TPC1_15309 Hypothetical protein
TPC1_15310	TPC1_15310 Putative Wos2 protein
TPC1_15312	TPC1_15312 DHHC zinc finger domain-containing protein
TPC1_15313	TPC1_15313 DEAD/DEAH box helicase domain-containing protein
TPC1_15316	TPC1_15316 Serine carboxypeptidase
TPC1_15317	TPC1_15317 ABC transporter family protein
TPC1_15318	TPC1_15318 Kinesin-like protein
TPC1_15319	TPC1_15319 Tubulin tyrosine ligase
TPC1_15320	TPC1_15320 Protein kinase domain-containing protein
TPC1_15321	TPC1_15321 Conserved hypothetical protein
TPC1_15322	TPC1_15322 PPPDE putative peptidase domain-containing protein
TPC1_15323	TPC1_15323 Thioredoxin domain-containing protein
TPC1_15328	TPC1_15328 Hypothetical protein
TPC1_15329	TPC1_15329 Conserved hypothetical protein
TPC1_15330	TPC1_15330 Alpha amylase
TPC1_15332	TPC1_15332 Conserved hypothetical protein
TPC1_15333	TPC1_15333 Hypothetical protein
TPC1_15334	TPC1_15334 Conserved hypothetical protein
TPC1_15335	TPC1_15335 SMC6 protein
TPC1_15336	TPC1_15336 Conserved hypothetical protein
TPC1_15337	TPC1_15337 Ubiquitin carboxyl-terminal hydrolase family protein
TPC1_15338	TPC1_15338 Hypothetical protein
TPC1_15339	TPC1_15339 Helicase-related protein
TPC1_15341	TPC1_15341 Plasma-membrane choline transporter domain-containing protein
TPC1_15342	TPC1_15342 Haloacid dehalogenase-like hydrolase family protein
TPC1_15343	TPC1_15343 Hypothetical protein
TPC1_15346	TPC1_15346 NlpC/P60 family protein
TPC1_15347	TPC1_15347 Hypothetical protein
TPC1_15350	TPC1_15350 Redoxin domain protein
TPC1_15352	TPC1_15352 Dynein light chain
TPC1_15353	TPC1_15353 WW domain-containing protein
TPC1_15355	TPC1_15355 Major facilitator superfamily protein
TPC1_15357	TPC1_15357 Conserved hypothetical protein
TPC1_15358	TPC1_15358 DDE superfamily endonuclease domain-containing protein
TPC1_15359	TPC1_15359 tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
TPC1_15360	TPC1_15360 Conserved hypothetical protein
TPC1_15361	TPC1_15361 Conserved hypothetical protein
TPC1_15362	TPC1_15362 Conserved hypothetical protein
TPC1_15363	TPC1_15363 Hypothetical protein
TPC1_15364	TPC1_15364 Integrase core domain-containing protein
TPC1_15365	TPC1_15365 Ubiquitin-conjugating enzyme E2
TPC1_15366	TPC1_15366 GCC2 and GCC3 domain-containing protein
TPC1_15367	TPC1_15367 Rab-like protein
TPC1_15368	TPC1_15368 Thymidine kinase
TPC1_15369	TPC1_15369 Leucine rich repeats-containing protein
TPC1_15370	TPC1_15370 Glycosyl hydrolase family 20 protein
TPC1_15371	TPC1_15371 PQ loop repeat-containing protein
TPC1_15372	TPC1_15372 Fibroblast growth factor domain-containing protein
TPC1_15373	TPC1_15373 Leucine rich repeats-containing protein
TPC1_15377	TPC1_15377 Leucine rich repeats-containing protein
TPC1_15379	TPC1_15379 Ribosomal protein L38
TPC1_15380	TPC1_15380 Adenosine deaminase
TPC1_15381	TPC1_15381 Cell division protein 50
TPC1_15382	TPC1_15382 Conserved hypothetical protein
TPC1_15384	TPC1_15384 Transmembrane domain-containing protein
TPC1_15385	TPC1_15385 BPI-like protein
TPC1_15386	TPC1_15386 Glucosamine-6-phosphate isomerase
TPC1_15387	TPC1_15387 Conserved hypothetical protein
TPC1_15389	TPC1_15389 Malate dehydrogenase
TPC1_15390	TPC1_15390 Leucine rich repeats-containing protein
TPC1_15391	TPC1_15391 DNA topoisomerase III
TPC1_15392	TPC1_15392 Leucine rich repeats-containing protein
TPC1_15393	TPC1_15393 SNARE, putative
TPC1_15394	TPC1_15394 U3 small nucleolar ribonucleoprotein protein MPP10
TPC1_15396	TPC1_15396 Vacuolar sorting protein 39 domain 2-containing protein
TPC1_15397	TPC1_15397 Rab-like protein
TPC1_15398	TPC1_15398 Actin-related protein
TPC1_15399	TPC1_15399 tRNA-nucleotidyltransferase
TPC1_15400	TPC1_15400 Palmitoyl-protein thioesterase
TPC1_15401	TPC1_15401 Cellulase (glycosyl hydrolase family 5)-domain conating protein
TPC1_15402	TPC1_15402 AAA-4 domain protein
TPC1_15404	TPC1_15404 Cathepsin B
TPC1_15405	TPC1_15405 Hypothetical protein
TPC1_15406	TPC1_15406 26S protease regulatory subunit 8
TPC1_15407	TPC1_15407 Rab-like protein
TPC1_15408	TPC1_15408 Hypothetical protein
TPC1_15409	TPC1_15409 Basal body protein
TPC1_15410	TPC1_15410 Annexin 11
TPC1_15411	TPC1_15411 Rab-like protein
TPC1_15412	TPC1_15412 Pospholipid-transporting ATPase
TPC1_15413	TPC1_15413 EF-hand domain pair-containing protein
TPC1_15415	TPC1_15415 60S ribosomal protein L6
TPC1_15416	TPC1_15416 Hypothetical protein
TPC1_15418	TPC1_15418 Peptidyl-prolyl cis-trans isomerase
TPC1_15419	TPC1_15419 Protein phosphatase 2A regulatory subunit
TPC1_15420	TPC1_15420 Rab-like protein
TPC1_15421	TPC1_15421 ABC transporter family protein
TPC1_15422	TPC1_15422 Hypothetical protein
TPC1_15423	TPC1_15423 Putative prosaposin
TPC1_15424	TPC1_15424 5' nucleotidase family protein
TPC1_15427	TPC1_15427 Dynein heavy chain
TPC1_15428	TPC1_15428 Conserved hypothetical protein
TPC1_15429	TPC1_15429 Dynein light chain
TPC1_15430	TPC1_15430 DHHC zinc finger domain-containing protein
TPC1_15431	TPC1_15431 Hypothetical protein
TPC1_15432	TPC1_15432 ADP-ribosylation factor
TPC1_15435	TPC1_15435 Myb-like DNA-binding domain-containing protein
TPC1_15436	TPC1_15436 Conserved hypothetical protein
TPC1_15437	TPC1_15437 Endonuclease III
TPC1_15439	TPC1_15439 Serine/threonine-protein phosphatase
TPC1_15441	TPC1_15441 Proteasome subunit beta type
TPC1_15442	TPC1_15442 BPI-like protein
TPC1_15443	TPC1_15443 ADP-ribosylation factor
TPC1_15444	TPC1_15444 Transmembrane domain-containing protein
TPC1_15445	TPC1_15445 Prefoldin subunit-containing protein
TPC1_15446	TPC1_15446 Leucine rich repeats-containing protein
TPC1_15447	TPC1_15447 Rab-like protein
TPC1_15448	TPC1_15448 Centromere/microtubule binding protein CBF5
TPC1_15451	TPC1_15451 tRNA 2-methylthioadenosine synthase
TPC1_15453	TPC1_15453 Leucine rich repeats-containing protein
TPC1_15455	TPC1_15455 Bromodomain-containing protein
TPC1_15456	TPC1_15456 Cyclin, N-terminal domain-containing protein
TPC1_15457	TPC1_15457 Fe-S protein assembly chaperone HscA domain-containing protein
TPC1_15458	TPC1_15458 Transmembrane domain-containing protein
TPC1_15459	TPC1_15459 Rab1a
TPC1_15460	TPC1_15460 Protein kinase domain-containing protein
TPC1_15461	TPC1_15461 Hypothetical protein
TPC1_15462	TPC1_15462 Hypothetical protein
TPC1_15463	TPC1_15463 Rab-like protein
TPC1_15464	TPC1_15464 Conserved hypothetical protein
TPC1_15466	TPC1_15466 Hypothetical protein
TPC1_15467	TPC1_15467 Conserved hypothetical protein
TPC1_15469	TPC1_15469 DDE superfamily endonuclease domain-containing protein
TPC1_15470	TPC1_15470 Conserved hypothetical protein
TPC1_15472	TPC1_15472 Conserved hypothetical protein
TPC1_15473	TPC1_15473 Hypothetical protein
TPC1_15474	TPC1_15474 G-protein beta subunit
TPC1_15475	TPC1_15475 Myb-like DNA-binding domain-containing protein
TPC1_15476	TPC1_15476 Hypothetical protein
TPC1_15477	TPC1_15477 L-serine dehydratase
TPC1_15478	TPC1_15478 Sec1 family protein
TPC1_15480	TPC1_15480 Ankyrin repeats-containing protein
TPC1_15481	TPC1_15481 2'-5' RNA ligase
TPC1_15482	TPC1_15482 Hypothetical protein
TPC1_15483	TPC1_15483 Conserved hypothetical protein
TPC1_15484	TPC1_15484 Extracellular nuclease
TPC1_15485	TPC1_15485 Copine I
TPC1_15487	TPC1_15487 Transmembrane domain-containing protein
TPC1_15488	TPC1_15488 Leucine rich repeats-containing protein
TPC1_15489	TPC1_15489 WD40 repeat-containing protein
TPC1_15490	TPC1_15490 Kinase, NEK
TPC1_15492	TPC1_15492 ADP-ribosylation factor family protein
TPC1_15494	TPC1_15494 RecF/RecN/SMC N terminal domain-containing protein
TPC1_15495	TPC1_15495 Kinase, CAMK CAMKL
TPC1_15497	TPC1_15497 Tubulin tyrosine ligase
TPC1_15498	TPC1_15498 Hypothetical protein
TPC1_15499	TPC1_15499 Hypothetical protein
TPC1_15500	TPC1_15500 Leucine rich repeats-containing protein
TPC1_15503	TPC1_15503 Major Facilitator Superfamily protein
TPC1_15504	TPC1_15504 Conserved hypothetical protein
TPC1_15505	TPC1_15505 Hydrolase, haloacid dehalogenase-like family
TPC1_15506	TPC1_15506 Hypothetical protein
TPC1_15507	TPC1_15507 Palmitoyl-protein thioesterase
TPC1_15508	TPC1_15508 Hypothetical protein
TPC1_15509	TPC1_15509 H-SHIPPO 1
TPC1_15510	TPC1_15510 Small GTP-binding protein
TPC1_15511	TPC1_15511 Chaperone protein DnaJ
TPC1_15512	TPC1_15512 Conserved hypothetical protein
TPC1_15513	TPC1_15513 Cid1 family poly A polymerase-containing protein
TPC1_15514	TPC1_15514 Histone acetyltransferase GCN5
TPC1_15515	TPC1_15515 Conserved hypothetical protein
TPC1_15516	TPC1_15516 Alanine aminotransferase
TPC1_15519	TPC1_15519 Triosephosphate isomerase
TPC1_15520	TPC1_15520 Hypothetical protein
TPC1_15525	TPC1_15525 20S proteasome alpha subunit 7
TPC1_15526	TPC1_15526 Regulator of chromosome condensation (RCC1) repeat-containing protein
TPC1_15527	TPC1_15527 Serine/threonine-protein phosphatase
TPC1_15528	TPC1_15528 Kinase, CAMK CAMKL
TPC1_15529	TPC1_15529 Transmembrane domain-containing protein
TPC1_15530	TPC1_15530 Alcohol dehydrogenase
TPC1_15531	TPC1_15531 Acyltransferase domain-containing protein
TPC1_15535	TPC1_15535 Leucine rich repeats-containing protein
TPC1_15537	TPC1_15537 Conserved hypothetical protein
TPC1_15538	TPC1_15538 Hypothetical protein
TPC1_15539	TPC1_15539 Major facilitator superfamily protein
TPC1_15540	TPC1_15540 Methyltransferase domain-containing protein
TPC1_15541	TPC1_15541 Serine/threonine-protein phosphatase
TPC1_15545	TPC1_15545 Hypothetical protein
TPC1_15546	TPC1_15546 Kinase
TPC1_15548	TPC1_15548 SF-assemblin
TPC1_15549	TPC1_15549 Conserved hypothetical protein
TPC1_15550	TPC1_15550 Protein phosphatase 2C
TPC1_15551	TPC1_15551 Conserved hypothetical protein
TPC1_15552	TPC1_15552 Pseudouridylate synthase
TPC1_15553	TPC1_15553 Myb-like DNA-binding domain-containing protein
TPC1_15554	TPC1_15554 Ubiquitin-conjugating enzyme
TPC1_15555	TPC1_15555 Phosphatase 1 regulatory subunit
TPC1_15556	TPC1_15556 Hypothetical protein
TPC1_15558	TPC1_15558 Dynein heavy chain
TPC1_15559	TPC1_15559 Hypothetical protein
TPC1_15560	TPC1_15560 Leucine rich repeats-containing protein
TPC1_15561	TPC1_15561 Major facilitator superfamily protein
TPC1_15562	TPC1_15562 Myb-like DNA-binding domain-containing protein
TPC1_15563	TPC1_15563 FKBP-type peptidyl-prolyl cis-trans isomerase
TPC1_15565	TPC1_15565 Conserved hypothetical protein
TPC1_15567	TPC1_15567 Activator of Hsp90 ATPase, N-terminal domain-containing protein
TPC1_15569	TPC1_15569 SET domain-containing protein
TPC1_15570	TPC1_15570 Ribosomal protein L37a
TPC1_15571	TPC1_15571 Conserved hypothetical protein
TPC1_15573	TPC1_15573 Hypothetical protein
TPC1_15575	TPC1_15575 SMC6 protein
TPC1_15576	TPC1_15576 Rab-like protein
TPC1_15579	TPC1_15579 Annexin
TPC1_15580	TPC1_15580 Kinase, CAMK CAMK1
TPC1_15581	TPC1_15581 Radical SAM domain protein
TPC1_15582	TPC1_15582 Leucine rich repeats-containing protein
TPC1_15583	TPC1_15583 Conserved hypothetical protein
TPC1_15585	TPC1_15585 CHY zinc finger-containing protein
TPC1_15586	TPC1_15586 Calmodulin
TPC1_15588	TPC1_15588 Heat shock protein 70
TPC1_15589	TPC1_15589 Kinase, CAMK CAMKL
TPC1_15590	TPC1_15590 Leucine rich repeats-containing protein
TPC1_15591	TPC1_15591 Kinase, NEK
TPC1_15592	TPC1_15592 Conserved hypothetical protein
TPC1_15595	TPC1_15595 Conserved hypothetical protein
TPC1_15597	TPC1_15597 Developmentally regulated GTP-binding protein 1
TPC1_15599	TPC1_15599 Rab-like protein
TPC1_15600	TPC1_15600 BPI-like protein
TPC1_15601	TPC1_15601 Conserved hypothetical protein
TPC1_15602	TPC1_15602 26S protease regulatory subunit 6B
TPC1_15603	TPC1_15603 Carboxylate/amino acid/amine transporter family protein
TPC1_15604	TPC1_15604 MatE efflux family protein
TPC1_15605	TPC1_15605 Hypothetical protein
TPC1_15606	TPC1_15606 Conserved hypothetical protein
TPC1_15607	TPC1_15607 Conserved hypothetical protein
TPC1_15608	TPC1_15608 Ankyrin repeat-containing protein
TPC1_15609	TPC1_15609 Dmc1b
TPC1_15610	TPC1_15610 MatE efflux family protein
TPC1_15612	TPC1_15612 DEAD-box helicase
TPC1_15613	TPC1_15613 Topoisomerase II
TPC1_15615	TPC1_15615 Rab-like protein
TPC1_15617	TPC1_15617 Leucine rich repeats-containing protein
TPC1_15618	TPC1_15618 Antigen, 67 kD-related protein
TPC1_15619	TPC1_15619 Kinesin-like protein
TPC1_15620	TPC1_15620 14-3-3 protein
TPC1_15623	TPC1_15623 Hypothetical protein
TPC1_15624	TPC1_15624 Importin beta-3 subunit
TPC1_15625	TPC1_15625 ABC transporter family protein
TPC1_15626	TPC1_15626 Ubiquitin carboxyl-terminal hydrolase family protein
TPC1_15627	TPC1_15627 GTA-2-like protein
TPC1_15628	TPC1_15628 Acyltransferase
TPC1_15629	TPC1_15629 hypothetical protein
TPC1_15630	TPC1_15630 Serine/threonine-protein phosphatase
TPC1_15631	TPC1_15631 ATP-dependent RNA helicase
TPC1_15632	TPC1_15632 Dual specificity phosphatase
TPC1_15633	TPC1_15633 Conserved hypothetical protein
TPC1_15634	TPC1_15634 Pyridoxal-5'-phosphate-dependent protein beta subunit
TPC1_15637	TPC1_15637 Rab21
TPC1_15638	TPC1_15638 Leucine rich repeats-containing protein
TPC1_15639	TPC1_15639 Leucine rich repeats-containing protein
TPC1_15640	TPC1_15640 RNA cap guanine-N2 methyltransferase domain-containing protein
TPC1_15641	TPC1_15641 Eukaryotic translation initiation factor 4A
TPC1_15645	TPC1_15645 Eukaryotic translation initiation factor 5A
TPC1_15646	TPC1_15646 Leucine rich repeats-containing protein
TPC1_15647	TPC1_15647 Ribosomal protein S10
TPC1_15648	TPC1_15648 Adenosine deaminase
TPC1_15649	TPC1_15649 Amino acid transporter family protein
TPC1_15652	TPC1_15652 Rab-like protein
TPC1_15654	TPC1_15654 Calmodulin
TPC1_15655	TPC1_15655 Kinase, CK1 Casein kinase
TPC1_15656	TPC1_15656 Transglutaminase-like superfamily protein
TPC1_15657	TPC1_15657 Leucine rich repeats-containing protein
TPC1_15658	TPC1_15658 Rab-like protein
TPC1_15660	TPC1_15660 Kinase, NEK
TPC1_15661	TPC1_15661 Conserved hypothetical protein
TPC1_15662	TPC1_15662 Leucine rich repeats-containing protein
TPC1_15663	TPC1_15663 Conserved hypothetical protein
TPC1_15667	TPC1_15667 Hypothetical protein
TPC1_15668	TPC1_15668 Conserved hypothetical protein
TPC1_15669	TPC1_15669 Myb-like DNA-binding domain-containing protein
TPC1_15670	TPC1_15670 Hypothetical protein
TPC1_15671	TPC1_15671 Ribosomal protein L26
TPC1_15672	TPC1_15672 Conserved hypothetical protein
TPC1_15673	TPC1_15673 Kinesin-like protein
TPC1_15674	TPC1_15674 Hypothetical protein
TPC1_15675	TPC1_15675 Conserved hypothetical protein
TPC1_15676	TPC1_15676 Conserved hypothetical protein
TPC1_15678	TPC1_15678 Rab-like protein
TPC1_15679	TPC1_15679 Conserved hypothetical protein
TPC1_15680	TPC1_15680 Redoxin domain protein
TPC1_15682	TPC1_15682 Hypothetical protein
TPC1_15683	TPC1_15683 Hypothetical protein
TPC1_15684	TPC1_15684 Rab-like protein
TPC1_15685	TPC1_15685 Leucine rich repeats-containing protein
TPC1_15689	TPC1_15689 CHY zinc finger domain-containing protein
TPC1_15690	TPC1_15690 Conserved hypothetical protein
TPC1_15691	TPC1_15691 Rab-like protein
