id	desc
GIQ84519.1	hypothetical protein KIPB_006024, partial [Kipferlia bialata]
GIQ84520.1	hypothetical protein KIPB_006025, partial [Kipferlia bialata]
GIQ84521.1	pyrophosphate-energised proton pump, partial [Kipferlia bialata]
GIQ84522.1	hypothetical protein KIPB_006030 [Kipferlia bialata]
GIQ84523.1	hypothetical protein KIPB_006031, partial [Kipferlia bialata]
GIQ84524.1	hypothetical protein KIPB_006032, partial [Kipferlia bialata]
GIQ84525.1	alpha-D-phosphohexomutase superfamily protein, partial [Kipferlia bialata]
GIQ84526.1	hypothetical protein KIPB_006034, partial [Kipferlia bialata]
GIQ84527.1	hypothetical protein KIPB_006036 [Kipferlia bialata]
GIQ84528.1	sirtuin family protein [Kipferlia bialata]
GIQ84529.1	LOW QUALITY PROTEIN: hypothetical protein KIPB_006038 [Kipferlia bialata]
GIQ84530.1	hypothetical protein KIPB_006039, partial [Kipferlia bialata]
GIQ84531.1	hypothetical protein KIPB_006040 [Kipferlia bialata]
GIQ84532.1	hypothetical protein KIPB_006041 [Kipferlia bialata]
GIQ84533.1	hypothetical protein KIPB_006042 [Kipferlia bialata]
GIQ84534.1	hypothetical protein KIPB_006044 [Kipferlia bialata]
GIQ84535.1	Sda1 protein, partial [Kipferlia bialata]
GIQ84536.1	hypothetical protein KIPB_006046, partial [Kipferlia bialata]
GIQ84537.1	hypothetical protein KIPB_006047 [Kipferlia bialata]
GIQ84538.1	hypothetical protein KIPB_006048, partial [Kipferlia bialata]
GIQ84539.1	hypothetical protein KIPB_006049, partial [Kipferlia bialata]
GIQ84540.1	hypothetical protein KIPB_006050, partial [Kipferlia bialata]
GIQ84541.1	hypothetical protein KIPB_006051, partial [Kipferlia bialata]
GIQ84542.1	hypothetical protein KIPB_006052 [Kipferlia bialata]
GIQ84543.1	hypothetical protein KIPB_006053, partial [Kipferlia bialata]
GIQ84544.1	syntaxin-16 [Kipferlia bialata]
GIQ84545.1	hypothetical protein KIPB_006057 [Kipferlia bialata]
GIQ84546.1	coronin [Kipferlia bialata]
GIQ84547.1	hypothetical protein KIPB_006061 [Kipferlia bialata]
GIQ84548.1	inositol polyphosphate kinase [Kipferlia bialata]
GIQ84549.1	hypothetical protein KIPB_006063, partial [Kipferlia bialata]
GIQ84550.1	hypothetical protein KIPB_006064 [Kipferlia bialata]
GIQ84551.1	hypothetical protein KIPB_006065 [Kipferlia bialata]
GIQ84552.1	DNA polymerase delta/II small subunit family [Kipferlia bialata]
GIQ84553.1	hypothetical protein KIPB_006067 [Kipferlia bialata]
GIQ84554.1	hypothetical protein KIPB_006069, partial [Kipferlia bialata]
GIQ84555.1	hypothetical protein KIPB_006072 [Kipferlia bialata]
GIQ84556.1	hypothetical protein KIPB_006073, partial [Kipferlia bialata]
GIQ84557.1	hypothetical protein KIPB_006074, partial [Kipferlia bialata]
GIQ84558.1	TatD family protein [Kipferlia bialata]
GIQ84559.1	hypothetical protein KIPB_006076, partial [Kipferlia bialata]
GIQ84560.1	hypothetical protein KIPB_006078 [Kipferlia bialata]
GIQ84561.1	hypothetical protein KIPB_006079 [Kipferlia bialata]
GIQ84562.1	hypothetical protein KIPB_006080 [Kipferlia bialata]
GIQ84563.1	hypothetical protein KIPB_006082 [Kipferlia bialata]
GIQ84564.1	hypothetical protein KIPB_006083, partial [Kipferlia bialata]
GIQ84565.1	hypothetical protein KIPB_006084 [Kipferlia bialata]
GIQ84566.1	LOW QUALITY PROTEIN: hypothetical protein KIPB_006085, partial [Kipferlia bialata]
GIQ84567.1	hypothetical protein KIPB_006086, partial [Kipferlia bialata]
GIQ84568.1	hypothetical protein KIPB_006087, partial [Kipferlia bialata]
GIQ84569.1	hypothetical protein KIPB_006088, partial [Kipferlia bialata]
GIQ84570.1	hypothetical protein KIPB_006089 [Kipferlia bialata]
GIQ84571.1	hypothetical protein KIPB_006090 [Kipferlia bialata]
GIQ84572.1	hypothetical protein KIPB_006091, partial [Kipferlia bialata]
GIQ84573.1	hypothetical protein KIPB_006093 [Kipferlia bialata]
GIQ84574.1	hypothetical protein KIPB_006096 [Kipferlia bialata]
GIQ84575.1	hypothetical protein KIPB_006097 [Kipferlia bialata]
GIQ84576.1	ornithine/DAP/Arg decarboxylase [Kipferlia bialata]
GIQ84577.1	hypothetical protein KIPB_006099 [Kipferlia bialata]
GIQ84578.1	hypothetical protein KIPB_006100 [Kipferlia bialata]
GIQ84579.1	hypothetical protein KIPB_006101, partial [Kipferlia bialata]
GIQ84580.1	hypothetical protein KIPB_006102 [Kipferlia bialata]
GIQ84581.1	DNA-directed RNA polymerase, subunit 2 [Kipferlia bialata]
GIQ84582.1	hypothetical protein KIPB_006104, partial [Kipferlia bialata]
GIQ84583.1	hypothetical protein KIPB_006105, partial [Kipferlia bialata]
GIQ84584.1	protein of unknown function DUF1624 [Kipferlia bialata]
GIQ84585.1	hypothetical protein KIPB_006107, partial [Kipferlia bialata]
GIQ84586.1	hypothetical protein KIPB_006108 [Kipferlia bialata]
GIQ84587.1	hypothetical protein KIPB_006109 [Kipferlia bialata]
GIQ84588.1	hypothetical protein KIPB_006112 [Kipferlia bialata]
GIQ84589.1	hypothetical protein KIPB_006114 [Kipferlia bialata]
GIQ84590.1	hypothetical protein KIPB_006115 [Kipferlia bialata]
GIQ84591.1	RNAse P, Rpr2/Rpp21 subunit [Kipferlia bialata]
GIQ84592.1	hypothetical protein KIPB_006117 [Kipferlia bialata]
GIQ84593.1	hypothetical protein KIPB_006118 [Kipferlia bialata]
GIQ84594.1	mago nashi protein [Kipferlia bialata]
GIQ84595.1	hypothetical protein KIPB_006120 [Kipferlia bialata]
GIQ84596.1	hypothetical protein KIPB_006121, partial [Kipferlia bialata]
GIQ84597.1	hypothetical protein KIPB_006122 [Kipferlia bialata]
GIQ84598.1	hypothetical protein KIPB_006124 [Kipferlia bialata]
GIQ84599.1	hypothetical protein KIPB_006125 [Kipferlia bialata]
GIQ84600.1	hypothetical protein KIPB_006126 [Kipferlia bialata]
GIQ84601.1	hypothetical protein KIPB_006129, partial [Kipferlia bialata]
GIQ84602.1	hypothetical protein KIPB_006130, partial [Kipferlia bialata]
GIQ84603.1	protein of unknown function DUF1566 [Kipferlia bialata]
GIQ84604.1	hypothetical protein KIPB_006132 [Kipferlia bialata]
GIQ84605.1	hypothetical protein KIPB_006134, partial [Kipferlia bialata]
GIQ84606.1	proteasome B-type subunit, partial [Kipferlia bialata]
GIQ84607.1	hypothetical protein KIPB_006136 [Kipferlia bialata]
GIQ84608.1	BCP1 family protein, partial [Kipferlia bialata]
GIQ84609.1	hypothetical protein KIPB_006139, partial [Kipferlia bialata]
GIQ84610.1	hypothetical protein KIPB_006140 [Kipferlia bialata]
GIQ84611.1	hypothetical protein KIPB_006141, partial [Kipferlia bialata]
GIQ84612.1	hypothetical protein KIPB_006143, partial [Kipferlia bialata]
GIQ84613.1	hypothetical protein KIPB_006144, partial [Kipferlia bialata]
GIQ84614.1	hypothetical protein KIPB_006145 [Kipferlia bialata]
GIQ84615.1	hypothetical protein KIPB_006146 [Kipferlia bialata]
GIQ84616.1	hypothetical protein KIPB_006149 [Kipferlia bialata]
GIQ84617.1	hypothetical protein KIPB_006150 [Kipferlia bialata]
GIQ84618.1	hypothetical protein KIPB_006151 [Kipferlia bialata]
GIQ84619.1	protein of unknown function DUF1682 [Kipferlia bialata]
GIQ84620.1	hypothetical protein KIPB_006153 [Kipferlia bialata]
GIQ84621.1	hypothetical protein KIPB_006154 [Kipferlia bialata]
GIQ84622.1	hypothetical protein KIPB_006155, partial [Kipferlia bialata]
GIQ84623.1	hypothetical protein KIPB_006156 [Kipferlia bialata]
GIQ84624.1	hypothetical protein KIPB_006157 [Kipferlia bialata]
GIQ84625.1	hypothetical protein KIPB_006159 [Kipferlia bialata]
GIQ84626.1	ABC transporter A, ABCA [Kipferlia bialata]
GIQ84627.1	hypothetical protein KIPB_006161, partial [Kipferlia bialata]
GIQ84628.1	Myb-related protein B [Kipferlia bialata]
GIQ84629.1	hypothetical protein KIPB_006163 [Kipferlia bialata]
GIQ84630.1	hypothetical protein KIPB_006164, partial [Kipferlia bialata]
GIQ84631.1	ABC transporter A, ABCA [Kipferlia bialata]
GIQ84632.1	WASH complex subunit 7 [Kipferlia bialata]
GIQ84633.1	hypothetical protein KIPB_006168, partial [Kipferlia bialata]
GIQ84634.1	hypothetical protein KIPB_006169 [Kipferlia bialata]
GIQ84635.1	hypothetical protein KIPB_006170 [Kipferlia bialata]
GIQ84636.1	hypothetical protein KIPB_006171, partial [Kipferlia bialata]
GIQ84637.1	hypothetical protein KIPB_006172, partial [Kipferlia bialata]
GIQ84638.1	hypothetical protein KIPB_006173 [Kipferlia bialata]
GIQ84639.1	proteasome, subunit alpha/beta, partial [Kipferlia bialata]
GIQ84640.1	short-chain dehydrogenase/reductase SDR [Kipferlia bialata]
GIQ84641.1	hypothetical protein KIPB_006176 [Kipferlia bialata]
GIQ84642.1	hypothetical protein KIPB_006177, partial [Kipferlia bialata]
GIQ84643.1	biogenesis of lysosome-related organelles complex 1 subunit 1, partial [Kipferlia bialata]
GIQ84644.1	hypothetical protein KIPB_006180 [Kipferlia bialata]
GIQ84645.1	hypothetical protein KIPB_006181 [Kipferlia bialata]
GIQ84646.1	hypothetical protein KIPB_006182 [Kipferlia bialata]
GIQ84647.1	hypothetical protein KIPB_006183, partial [Kipferlia bialata]
GIQ84648.1	hypothetical protein KIPB_006184 [Kipferlia bialata]
GIQ84649.1	hypothetical protein KIPB_006185 [Kipferlia bialata]
GIQ84650.1	mini-chromosome maintenance complex protein 4 [Kipferlia bialata]
GIQ84651.1	hypothetical protein KIPB_006187, partial [Kipferlia bialata]
GIQ84652.1	hypothetical protein KIPB_006188 [Kipferlia bialata]
GIQ84653.1	hypothetical protein KIPB_006189, partial [Kipferlia bialata]
GIQ84654.1	hypothetical protein KIPB_006190 [Kipferlia bialata]
GIQ84655.1	hypothetical protein KIPB_006191 [Kipferlia bialata]
GIQ84656.1	26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit, partial [Kipferlia bialata]
GIQ84657.1	hypothetical protein KIPB_006193, partial [Kipferlia bialata]
GIQ84658.1	hypothetical protein KIPB_006194 [Kipferlia bialata]
GIQ84659.1	hypothetical protein KIPB_006195, partial [Kipferlia bialata]
GIQ84660.1	hypothetical protein KIPB_006196 [Kipferlia bialata]
GIQ84661.1	hypothetical protein KIPB_006197, partial [Kipferlia bialata]
GIQ84662.1	hypothetical protein KIPB_006198 [Kipferlia bialata]
GIQ84663.1	hypothetical protein KIPB_006199 [Kipferlia bialata]
GIQ84664.1	hypothetical protein KIPB_006200, partial [Kipferlia bialata]
GIQ84665.1	hypothetical protein KIPB_006201 [Kipferlia bialata]
GIQ84666.1	hypothetical protein KIPB_006203, partial [Kipferlia bialata]
GIQ84667.1	hypothetical protein KIPB_006207, partial [Kipferlia bialata]
GIQ84668.1	guanine nucleotide-binding protein, beta subunit, partial [Kipferlia bialata]
GIQ84669.1	hypothetical protein KIPB_006209 [Kipferlia bialata]
GIQ84670.1	hypothetical protein KIPB_006210 [Kipferlia bialata]
GIQ84671.1	hypothetical protein KIPB_006211, partial [Kipferlia bialata]
GIQ84672.1	hypothetical protein KIPB_006212, partial [Kipferlia bialata]
GIQ84673.1	dynein heavy chain, partial [Kipferlia bialata]
GIQ84674.1	hypothetical protein KIPB_006215 [Kipferlia bialata]
GIQ84675.1	hypothetical protein KIPB_006216, partial [Kipferlia bialata]
GIQ84676.1	hypothetical protein KIPB_006217 [Kipferlia bialata]
GIQ84677.1	hypothetical protein KIPB_006218, partial [Kipferlia bialata]
GIQ84678.1	s-phase kinase-associated protein 1-like protein [Kipferlia bialata]
GIQ84679.1	small GTPase superfamily protein [Kipferlia bialata]
GIQ84680.1	RNA polymerase I specific transcription initiation factor RRN3 [Kipferlia bialata]
GIQ84681.1	hypothetical protein KIPB_006223 [Kipferlia bialata]
GIQ84682.1	hypothetical protein KIPB_006225 [Kipferlia bialata]
GIQ84683.1	hypothetical protein KIPB_006227, partial [Kipferlia bialata]
GIQ84684.1	GCR1-cAMP receptor [Kipferlia bialata]
GIQ84685.1	hypothetical protein KIPB_006230 [Kipferlia bialata]
GIQ84686.1	hypothetical protein KIPB_006231 [Kipferlia bialata]
GIQ84687.1	hypothetical protein KIPB_006232, partial [Kipferlia bialata]
GIQ84688.1	DNA mismatch repair protein Pms1/Pms2, partial [Kipferlia bialata]
GIQ84689.1	sirtuin family protein, partial [Kipferlia bialata]
GIQ84690.1	hypothetical protein KIPB_006236 [Kipferlia bialata]
GIQ84691.1	hypothetical protein KIPB_006237 [Kipferlia bialata]
GIQ84692.1	f-actin-capping protein subunit beta, partial [Kipferlia bialata]
GIQ84693.1	hypothetical protein KIPB_006239 [Kipferlia bialata]
GIQ84694.1	hypothetical protein KIPB_006241 [Kipferlia bialata]
GIQ84695.1	hypothetical protein KIPB_006242 [Kipferlia bialata]
GIQ84696.1	hypothetical protein KIPB_006244 [Kipferlia bialata]
GIQ84697.1	hypothetical protein KIPB_006245 [Kipferlia bialata]
GIQ84698.1	hypothetical protein KIPB_006246 [Kipferlia bialata]
GIQ84699.1	hypothetical protein KIPB_006247 [Kipferlia bialata]
GIQ84700.1	protein of unknown function DUF866, eukaryotic, partial [Kipferlia bialata]
GIQ84701.1	hypothetical protein KIPB_006249 [Kipferlia bialata]
GIQ84702.1	hypothetical protein KIPB_006250, partial [Kipferlia bialata]
GIQ84703.1	hypothetical protein KIPB_006251 [Kipferlia bialata]
GIQ84704.1	hypothetical protein KIPB_006252 [Kipferlia bialata]
GIQ84705.1	small GTPase superfamily, Rab type, partial [Kipferlia bialata]
GIQ84706.1	hypothetical protein KIPB_006254, partial [Kipferlia bialata]
GIQ84707.1	hypothetical protein KIPB_006255, partial [Kipferlia bialata]
GIQ84708.1	hypothetical protein KIPB_006256, partial [Kipferlia bialata]
GIQ84709.1	hypothetical protein KIPB_006257, partial [Kipferlia bialata]
GIQ84710.1	hypothetical protein KIPB_006258, partial [Kipferlia bialata]
GIQ84711.1	hypothetical protein KIPB_006259 [Kipferlia bialata]
GIQ84712.1	hypothetical protein KIPB_006260, partial [Kipferlia bialata]
GIQ84713.1	hypothetical protein KIPB_006261 [Kipferlia bialata]
GIQ84714.1	hypothetical protein KIPB_006262 [Kipferlia bialata]
GIQ84715.1	deoxycytidine triphosphate deaminase, partial [Kipferlia bialata]
GIQ84716.1	hypothetical protein KIPB_006264 [Kipferlia bialata]
GIQ84717.1	hypothetical protein KIPB_006265 [Kipferlia bialata]
GIQ84718.1	hypothetical protein KIPB_006266 [Kipferlia bialata]
GIQ84719.1	hypothetical protein KIPB_006267, partial [Kipferlia bialata]
GIQ84720.1	hypothetical protein KIPB_006268, partial [Kipferlia bialata]
GIQ84721.1	hypothetical protein KIPB_006269, partial [Kipferlia bialata]
GIQ84722.1	choline transporter-like, partial [Kipferlia bialata]
GIQ84723.1	hypothetical protein KIPB_006271, partial [Kipferlia bialata]
GIQ84724.1	hypothetical protein KIPB_006272 [Kipferlia bialata]
GIQ84725.1	hypothetical protein KIPB_006273 [Kipferlia bialata]
GIQ84726.1	hypothetical protein KIPB_006274 [Kipferlia bialata]
GIQ84727.1	DNA repair protein Rad52/59/22 [Kipferlia bialata]
GIQ84728.1	hypothetical protein KIPB_006277 [Kipferlia bialata]
GIQ84729.1	hypothetical protein KIPB_006278 [Kipferlia bialata]
GIQ84730.1	uncharacterised protein family UPF0538 [Kipferlia bialata]
GIQ84731.1	3'5'-cyclic nucleotide phosphodiesterase, partial [Kipferlia bialata]
GIQ84732.1	glycoside hydrolase family 31 [Kipferlia bialata]
GIQ84733.1	hypothetical protein KIPB_006282, partial [Kipferlia bialata]
GIQ84734.1	hypothetical protein KIPB_006283, partial [Kipferlia bialata]
GIQ84735.1	hypothetical protein KIPB_006284, partial [Kipferlia bialata]
GIQ84736.1	stomatin family protein [Kipferlia bialata]
GIQ84737.1	hypothetical protein KIPB_006286, partial [Kipferlia bialata]
GIQ84738.1	hypothetical protein KIPB_006287, partial [Kipferlia bialata]
GIQ84739.1	hypothetical protein KIPB_006288 [Kipferlia bialata]
GIQ84740.1	hypothetical protein KIPB_006290, partial [Kipferlia bialata]
GIQ84741.1	hypothetical protein KIPB_006292 [Kipferlia bialata]
GIQ84742.1	hypothetical protein KIPB_006293 [Kipferlia bialata]
GIQ84743.1	hypothetical protein KIPB_006294, partial [Kipferlia bialata]
GIQ84744.1	hypothetical protein KIPB_006295 [Kipferlia bialata]
GIQ84745.1	hypothetical protein KIPB_006296 [Kipferlia bialata]
GIQ84746.1	hypothetical protein KIPB_006297 [Kipferlia bialata]
GIQ84747.1	hypothetical protein KIPB_006298, partial [Kipferlia bialata]
GIQ84748.1	hypothetical protein KIPB_006299 [Kipferlia bialata]
GIQ84749.1	hypothetical protein KIPB_006300 [Kipferlia bialata]
GIQ84750.1	hypothetical protein KIPB_006301 [Kipferlia bialata]
GIQ84751.1	hypothetical protein KIPB_006303 [Kipferlia bialata]
GIQ84752.1	kinesin-like protein [Kipferlia bialata]
GIQ84753.1	hypothetical protein KIPB_006306 [Kipferlia bialata]
GIQ84754.1	dynein heavy chain, partial [Kipferlia bialata]
GIQ84755.1	hypothetical protein KIPB_006308 [Kipferlia bialata]
GIQ84756.1	hypothetical protein KIPB_006310 [Kipferlia bialata]
GIQ84757.1	hypothetical protein KIPB_006311 [Kipferlia bialata]
GIQ84758.1	hypothetical protein KIPB_006312 [Kipferlia bialata]
GIQ84759.1	hypothetical protein KIPB_006313 [Kipferlia bialata]
GIQ84760.1	hypothetical protein KIPB_006314, partial [Kipferlia bialata]
GIQ84761.1	hypothetical protein KIPB_006315, partial [Kipferlia bialata]
GIQ84762.1	hypothetical protein KIPB_006316, partial [Kipferlia bialata]
GIQ84763.1	phosphoenolpyruvate synthase, partial [Kipferlia bialata]
GIQ84764.1	hypothetical protein KIPB_006318, partial [Kipferlia bialata]
GIQ84765.1	hypothetical protein KIPB_006319 [Kipferlia bialata]
GIQ84766.1	DENN/MADD domain containing protein [Kipferlia bialata]
GIQ84767.1	hypothetical protein KIPB_006321 [Kipferlia bialata]
GIQ84768.1	hypothetical protein KIPB_006322, partial [Kipferlia bialata]
GIQ84769.1	hypothetical protein KIPB_006324 [Kipferlia bialata]
GIQ84770.1	hypothetical protein KIPB_006325 [Kipferlia bialata]
GIQ84771.1	hypothetical protein KIPB_006326 [Kipferlia bialata]
GIQ84772.1	hypothetical protein KIPB_006327, partial [Kipferlia bialata]
GIQ84773.1	hypothetical protein KIPB_006328 [Kipferlia bialata]
GIQ84774.1	hypothetical protein KIPB_006329 [Kipferlia bialata]
GIQ84775.1	hypothetical protein KIPB_006330, partial [Kipferlia bialata]
GIQ84776.1	hypothetical protein KIPB_006331, partial [Kipferlia bialata]
GIQ84777.1	hypothetical protein KIPB_006332 [Kipferlia bialata]
GIQ84778.1	hypothetical protein KIPB_006333 [Kipferlia bialata]
GIQ84779.1	RNA (C5-cytosine) methyltransferase [Kipferlia bialata]
GIQ84780.1	hypothetical protein KIPB_006338 [Kipferlia bialata]
GIQ84781.1	hypothetical protein KIPB_006339 [Kipferlia bialata]
GIQ84782.1	hypothetical protein KIPB_006340 [Kipferlia bialata]
GIQ84783.1	hypothetical protein KIPB_006343 [Kipferlia bialata]
GIQ84784.1	protein of unknown function DUF2870 [Kipferlia bialata]
GIQ84785.1	hypothetical protein KIPB_006345 [Kipferlia bialata]
GIQ84786.1	hypothetical protein KIPB_006346 [Kipferlia bialata]
GIQ84787.1	hypothetical protein KIPB_006347 [Kipferlia bialata]
GIQ84788.1	hypothetical protein KIPB_006349 [Kipferlia bialata]
GIQ84789.1	hypothetical protein KIPB_006350, partial [Kipferlia bialata]
GIQ84790.1	hypothetical protein KIPB_006351, partial [Kipferlia bialata]
GIQ84791.1	hypothetical protein KIPB_006352 [Kipferlia bialata]
GIQ84792.1	hypothetical protein KIPB_006353 [Kipferlia bialata]
GIQ84793.1	hypothetical protein KIPB_006354, partial [Kipferlia bialata]
GIQ84794.1	hypothetical protein KIPB_006355 [Kipferlia bialata]
GIQ84795.1	hypothetical protein KIPB_006356 [Kipferlia bialata]
GIQ84796.1	hypothetical protein KIPB_006357 [Kipferlia bialata]
GIQ84797.1	hypothetical protein KIPB_006358 [Kipferlia bialata]
GIQ84798.1	hypothetical protein KIPB_006359 [Kipferlia bialata]
GIQ84799.1	hypothetical protein KIPB_006361 [Kipferlia bialata]
GIQ84800.1	hypothetical protein KIPB_006363 [Kipferlia bialata]
GIQ84801.1	hypothetical protein KIPB_006364 [Kipferlia bialata]
GIQ84802.1	hypothetical protein KIPB_006365 [Kipferlia bialata]
GIQ84803.1	hypothetical protein KIPB_006367 [Kipferlia bialata]
GIQ84804.1	hypothetical protein KIPB_006368 [Kipferlia bialata]
GIQ84805.1	hypothetical protein KIPB_006370 [Kipferlia bialata]
GIQ84806.1	hypothetical protein KIPB_006372, partial [Kipferlia bialata]
GIQ84807.1	hypothetical protein KIPB_006373, partial [Kipferlia bialata]
GIQ84808.1	hypothetical protein KIPB_006374, partial [Kipferlia bialata]
GIQ84809.1	hypothetical protein KIPB_006375 [Kipferlia bialata]
GIQ84810.1	hypothetical protein KIPB_006376 [Kipferlia bialata]
GIQ84811.1	small GTPase superfamily, ARF type [Kipferlia bialata]
GIQ84812.1	hypothetical protein KIPB_006378, partial [Kipferlia bialata]
GIQ84813.1	hypothetical protein KIPB_006379 [Kipferlia bialata]
GIQ84814.1	hypothetical protein KIPB_006381 [Kipferlia bialata]
GIQ84815.1	methionyl-tRNA synthetase [Kipferlia bialata]
GIQ84816.1	hypothetical protein KIPB_006385 [Kipferlia bialata]
GIQ84817.1	small GTPase superfamily, Rab type, partial [Kipferlia bialata]
GIQ84818.1	hypothetical protein KIPB_006387 [Kipferlia bialata]
GIQ84819.1	deoxyribonuclease II [Kipferlia bialata]
GIQ84820.1	hypothetical protein KIPB_006389, partial [Kipferlia bialata]
GIQ84821.1	hypothetical protein KIPB_006391 [Kipferlia bialata]
GIQ84822.1	hypothetical protein KIPB_006392 [Kipferlia bialata]
GIQ84823.1	hypothetical protein KIPB_006393, partial [Kipferlia bialata]
GIQ84824.1	hypothetical protein KIPB_006394 [Kipferlia bialata]
GIQ84825.1	hypothetical protein KIPB_006395 [Kipferlia bialata]
GIQ84826.1	hypothetical protein KIPB_006396, partial [Kipferlia bialata]
GIQ84827.1	dynein heavy chain [Kipferlia bialata]
GIQ84828.1	SOUL haem-binding protein [Kipferlia bialata]
GIQ84829.1	hypothetical protein KIPB_006399, partial [Kipferlia bialata]
GIQ84830.1	hypothetical protein KIPB_006400, partial [Kipferlia bialata]
GIQ84831.1	PHF5-like protein [Kipferlia bialata]
GIQ84832.1	hypothetical protein KIPB_006403, partial [Kipferlia bialata]
GIQ84833.1	hypothetical protein KIPB_006404, partial [Kipferlia bialata]
GIQ84834.1	hypothetical protein KIPB_006405 [Kipferlia bialata]
GIQ84835.1	hypothetical protein KIPB_006406 [Kipferlia bialata]
GIQ84836.1	hypothetical protein KIPB_006407, partial [Kipferlia bialata]
GIQ84837.1	hypothetical protein KIPB_006408 [Kipferlia bialata]
GIQ84838.1	hypothetical protein KIPB_006409 [Kipferlia bialata]
GIQ84839.1	hypothetical protein KIPB_006410, partial [Kipferlia bialata]
GIQ84840.1	major facilitator superfamily protein, partial [Kipferlia bialata]
GIQ84841.1	hypothetical protein KIPB_006412 [Kipferlia bialata]
GIQ84842.1	hypothetical protein KIPB_006413, partial [Kipferlia bialata]
GIQ84843.1	hypothetical protein KIPB_006415 [Kipferlia bialata]
GIQ84844.1	heat shock protein Hsp90 family protein [Kipferlia bialata]
GIQ84845.1	hypothetical protein KIPB_006418 [Kipferlia bialata]
GIQ84846.1	hypothetical protein KIPB_006419, partial [Kipferlia bialata]
GIQ84847.1	hypothetical protein KIPB_006420, partial [Kipferlia bialata]
GIQ84848.1	hypothetical protein KIPB_006421 [Kipferlia bialata]
GIQ84849.1	hypothetical protein KIPB_006423 [Kipferlia bialata]
GIQ84850.1	hypothetical protein KIPB_006424 [Kipferlia bialata]
GIQ84851.1	hypothetical protein KIPB_006425 [Kipferlia bialata]
GIQ84852.1	hypothetical protein KIPB_006426 [Kipferlia bialata]
GIQ84853.1	hypothetical protein KIPB_006427, partial [Kipferlia bialata]
GIQ84854.1	mevalonate kinase, partial [Kipferlia bialata]
GIQ84855.1	hypothetical protein KIPB_006429 [Kipferlia bialata]
GIQ84856.1	hypothetical protein KIPB_006430 [Kipferlia bialata]
GIQ84857.1	chromatin assembly factor 1 subunit A, partial [Kipferlia bialata]
GIQ84858.1	hypothetical protein KIPB_006433 [Kipferlia bialata]
GIQ84859.1	hypothetical protein KIPB_006434, partial [Kipferlia bialata]
GIQ84860.1	hypothetical protein KIPB_006436 [Kipferlia bialata]
GIQ84861.1	glycogen synthase, partial [Kipferlia bialata]
GIQ84862.1	major facilitator superfamily protein [Kipferlia bialata]
GIQ84863.1	hypothetical protein KIPB_006440, partial [Kipferlia bialata]
GIQ84864.1	hypothetical protein KIPB_006441 [Kipferlia bialata]
GIQ84865.1	hypothetical protein KIPB_006442 [Kipferlia bialata]
GIQ84866.1	hypothetical protein KIPB_006443, partial [Kipferlia bialata]
GIQ84867.1	hypothetical protein KIPB_006444 [Kipferlia bialata]
GIQ84868.1	Hly-III related protein [Kipferlia bialata]
GIQ84869.1	hypothetical protein KIPB_006447 [Kipferlia bialata]
GIQ84870.1	hypothetical protein KIPB_006448, partial [Kipferlia bialata]
GIQ84871.1	hypothetical protein KIPB_006449 [Kipferlia bialata]
GIQ84872.1	peptidase S28, partial [Kipferlia bialata]
GIQ84873.1	hypothetical protein KIPB_006451, partial [Kipferlia bialata]
GIQ84874.1	hypothetical protein KIPB_006452 [Kipferlia bialata]
GIQ84875.1	hypothetical protein KIPB_006453 [Kipferlia bialata]
GIQ84876.1	hypothetical protein KIPB_006454 [Kipferlia bialata]
GIQ84877.1	hypothetical protein KIPB_006455 [Kipferlia bialata]
GIQ84878.1	choline transporter-like, partial [Kipferlia bialata]
GIQ84879.1	hypothetical protein KIPB_006458 [Kipferlia bialata]
GIQ84880.1	hypothetical protein KIPB_006459 [Kipferlia bialata]
GIQ84881.1	hypothetical protein KIPB_006460, partial [Kipferlia bialata]
GIQ84882.1	hypothetical protein KIPB_006461 [Kipferlia bialata]
GIQ84883.1	hypothetical protein KIPB_006463 [Kipferlia bialata]
GIQ84884.1	hypothetical protein KIPB_006464 [Kipferlia bialata]
GIQ84885.1	hypothetical protein KIPB_006466, partial [Kipferlia bialata]
GIQ84886.1	translation Initiation factor eIF- 4e [Kipferlia bialata]
GIQ84887.1	transcription elongation factor 1 [Kipferlia bialata]
GIQ84888.1	hypothetical protein KIPB_006470, partial [Kipferlia bialata]
GIQ84889.1	hypothetical protein KIPB_006471, partial [Kipferlia bialata]
GIQ84890.1	hypothetical protein KIPB_006472 [Kipferlia bialata]
GIQ84891.1	hypothetical protein KIPB_006473, partial [Kipferlia bialata]
GIQ84892.1	hypothetical protein KIPB_006474 [Kipferlia bialata]
GIQ84893.1	peptidase C1A [Kipferlia bialata]
GIQ84894.1	peptidase S28 [Kipferlia bialata]
GIQ84895.1	hypothetical protein KIPB_006477, partial [Kipferlia bialata]
GIQ84896.1	hypothetical protein KIPB_006478 [Kipferlia bialata]
GIQ84897.1	hypothetical protein KIPB_006479 [Kipferlia bialata]
GIQ84898.1	hypothetical protein KIPB_006480 [Kipferlia bialata]
GIQ84899.1	hypothetical protein KIPB_006481 [Kipferlia bialata]
GIQ84900.1	hypothetical protein KIPB_006483 [Kipferlia bialata]
GIQ84901.1	hypothetical protein KIPB_006484 [Kipferlia bialata]
