id	desc
KAG9394012.1	KAG9394012.1 Alanine aminotransferase [Carpediemonas membranifera]
KAG9394013.1	KAG9394013.1 Xaa-Pro aminopeptidase (Icp55) [Carpediemonas membranifera]
KAG9394014.1	KAG9394014.1 Mak16 protein [Carpediemonas membranifera]
KAG9394015.1	KAG9394015.1 Tubulin-tyrosine ligase/Tubulin polyglutamylase [Carpediemonas membranifera]
KAG9394016.1	KAG9394016.1 Malic enzyme [Carpediemonas membranifera]
KAG9394017.1	KAG9394017.1 hypothetical protein J8273_4617 [Carpediemonas membranifera]
KAG9394018.1	KAG9394018.1 Incenp [Carpediemonas membranifera]
KAG9394019.1	KAG9394019.1 Anaphase-promoting complex, cyclosome, subunit 3 [Carpediemonas membranifera]
KAG9394020.1	KAG9394020.1 hypothetical protein J8273_4620 [Carpediemonas membranifera]
KAG9394021.1	KAG9394021.1 Proteasome, subunit alpha/beta [Carpediemonas membranifera]
KAG9394022.1	KAG9394022.1 hypothetical protein J8273_4382 [Carpediemonas membranifera]
KAG9394023.1	KAG9394023.1 hypothetical protein J8273_4383 [Carpediemonas membranifera]
KAG9394024.1	KAG9394024.1 hypothetical protein J8273_4385 [Carpediemonas membranifera]
KAG9394025.1	KAG9394025.1 hypothetical protein J8273_4386 [Carpediemonas membranifera]
KAG9394026.1	KAG9394026.1 hypothetical protein J8273_4387 [Carpediemonas membranifera]
KAG9394027.1	KAG9394027.1 hypothetical protein J8273_4389 [Carpediemonas membranifera]
KAG9394028.1	KAG9394028.1 hypothetical protein J8273_4390 [Carpediemonas membranifera]
KAG9394029.1	KAG9394029.1 hypothetical protein J8273_4391 [Carpediemonas membranifera]
KAG9394030.1	KAG9394030.1 DDE superfamily endonuclease [Carpediemonas membranifera]
KAG9394031.1	KAG9394031.1 hypothetical protein J8273_4394 [Carpediemonas membranifera]
KAG9394032.1	KAG9394032.1 Cytidine and deoxycytidylate deaminase zinc-binding region [Carpediemonas membranifera]
KAG9394033.1	KAG9394033.1 hypothetical protein J8273_4396 [Carpediemonas membranifera]
KAG9394034.1	KAG9394034.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9394035.1	KAG9394035.1 Protein kinase domain [Carpediemonas membranifera]
KAG9394036.1	KAG9394036.1 hypothetical protein J8273_4399 [Carpediemonas membranifera]
KAG9394037.1	KAG9394037.1 hypothetical protein J8273_4400 [Carpediemonas membranifera]
KAG9394038.1	KAG9394038.1 hypothetical protein J8273_4401 [Carpediemonas membranifera]
KAG9394039.1	KAG9394039.1 transmembrane protein [Carpediemonas membranifera]
KAG9394040.1	KAG9394040.1 hypothetical protein J8273_4403 [Carpediemonas membranifera]
KAG9394041.1	KAG9394041.1 hypothetical protein J8273_4404 [Carpediemonas membranifera]
KAG9394042.1	KAG9394042.1 tRNA-specific adenosine deaminase [Carpediemonas membranifera]
KAG9394043.1	KAG9394043.1 hypothetical protein J8273_4406 [Carpediemonas membranifera]
KAG9394044.1	KAG9394044.1 hypothetical protein J8273_4407 [Carpediemonas membranifera]
KAG9394045.1	KAG9394045.1 cytosine deaminase [Carpediemonas membranifera]
KAG9394046.1	KAG9394046.1 tubulin polyglutamylase complex subunit 1-like isoform X2 [Carpediemonas membranifera]
KAG9394047.1	KAG9394047.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394048.1	KAG9394048.1 Myb-like DNA-binding domain [Carpediemonas membranifera]
KAG9394049.1	KAG9394049.1 WASH complex, subunit strumpellin [Carpediemonas membranifera]
KAG9394050.1	KAG9394050.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394051.1	KAG9394051.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394052.1	KAG9394052.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394053.1	KAG9394053.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394054.1	KAG9394054.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394055.1	KAG9394055.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394056.1	KAG9394056.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394057.1	KAG9394057.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394058.1	KAG9394058.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394059.1	KAG9394059.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394060.1	KAG9394060.1 Cyst wall protein, type 1B [Carpediemonas membranifera]
KAG9394061.1	KAG9394061.1 Sirtuin family [Carpediemonas membranifera]
KAG9394062.1	KAG9394062.1 hypothetical protein J8273_4425 [Carpediemonas membranifera]
KAG9394063.1	KAG9394063.1 hypothetical protein J8273_4426 [Carpediemonas membranifera]
KAG9394064.1	KAG9394064.1 Major facilitator superfamily [Carpediemonas membranifera]
KAG9394065.1	KAG9394065.1 hypothetical protein J8273_4428 [Carpediemonas membranifera]
KAG9394066.1	KAG9394066.1 putative cereblon [Carpediemonas membranifera]
KAG9394067.1	KAG9394067.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394068.1	KAG9394068.1 hypothetical protein J8273_4431 [Carpediemonas membranifera]
KAG9394069.1	KAG9394069.1 RNA polymerase III subunit Rpc25 [Carpediemonas membranifera]
KAG9394070.1	KAG9394070.1 hypothetical protein J8273_4433 [Carpediemonas membranifera]
KAG9394071.1	KAG9394071.1 hypothetical protein J8273_4434 [Carpediemonas membranifera]
KAG9394072.1	KAG9394072.1 Inositol-pentakisphosphate 2-kinase [Carpediemonas membranifera]
KAG9394073.1	KAG9394073.1 ADP-ribosylation factor-like protein Arf6 [Carpediemonas membranifera]
KAG9394074.1	KAG9394074.1 hypothetical protein J8273_4437 [Carpediemonas membranifera]
KAG9394075.1	KAG9394075.1 WRKY transcription factor [Carpediemonas membranifera]
KAG9394076.1	KAG9394076.1 hypothetical protein J8273_4439 [Carpediemonas membranifera]
KAG9394077.1	KAG9394077.1 hypothetical protein J8273_4440 [Carpediemonas membranifera]
KAG9394078.1	KAG9394078.1 Serine/threonine phosphatase, family [Carpediemonas membranifera]
KAG9394079.1	KAG9394079.1 hypothetical protein J8273_4442 [Carpediemonas membranifera]
KAG9394080.1	KAG9394080.1 Nucleoside diphosphate kinase [Carpediemonas membranifera]
KAG9394081.1	KAG9394081.1 DEAD/DEAH box helicase [Carpediemonas membranifera]
KAG9394082.1	KAG9394082.1 hypothetical protein J8273_4445 [Carpediemonas membranifera]
KAG9394083.1	KAG9394083.1 hypothetical protein J8273_4446 [Carpediemonas membranifera]
KAG9394084.1	KAG9394084.1 Calcineurin-like phosphoesterase superfamily domain [Carpediemonas membranifera]
KAG9394085.1	KAG9394085.1 Kinesin motor domain [Carpediemonas membranifera]
KAG9394086.1	KAG9394086.1 hypothetical protein J8273_4449 [Carpediemonas membranifera]
KAG9394087.1	KAG9394087.1 Actin-related protein [Carpediemonas membranifera]
KAG9394088.1	KAG9394088.1 Asparaginase/glutaminase [Carpediemonas membranifera]
KAG9394089.1	KAG9394089.1 hypothetical protein J8273_4452 [Carpediemonas membranifera]
KAG9394090.1	KAG9394090.1 PH domain [Carpediemonas membranifera]
KAG9394091.1	KAG9394091.1 DNA repair licencing factor MCM2 [Carpediemonas membranifera]
KAG9394092.1	KAG9394092.1 Fic/DOC family [Carpediemonas membranifera]
KAG9394093.1	KAG9394093.1 hypothetical protein J8273_4456 [Carpediemonas membranifera]
KAG9394094.1	KAG9394094.1 hypothetical protein J8273_4457 [Carpediemonas membranifera]
KAG9394095.1	KAG9394095.1 hypothetical protein J8273_4458 [Carpediemonas membranifera]
KAG9394096.1	KAG9394096.1 protein of unknown function (DUF3395) [Carpediemonas membranifera]
KAG9394097.1	KAG9394097.1 MOZ/SAS family [Carpediemonas membranifera]
KAG9394098.1	KAG9394098.1 hypothetical protein J8273_4461 [Carpediemonas membranifera]
KAG9394099.1	KAG9394099.1 Snare region anchored in the vesicle membrane C-terminus [Carpediemonas membranifera]
KAG9394100.1	KAG9394100.1 Valine-tRNA ligase [Carpediemonas membranifera]
KAG9394101.1	KAG9394101.1 hypothetical protein J8273_4464 [Carpediemonas membranifera]
KAG9394102.1	KAG9394102.1 Methyltransferase domain [Carpediemonas membranifera]
KAG9394103.1	KAG9394103.1 AAA domain [Carpediemonas membranifera]
KAG9394104.1	KAG9394104.1 hypothetical protein J8273_4467 [Carpediemonas membranifera]
KAG9394105.1	KAG9394105.1 protein of unknown function (DUF4470) [Carpediemonas membranifera]
KAG9394106.1	KAG9394106.1 Protein of unknown function DUF1751, integral membrane [Carpediemonas membranifera]
KAG9394107.1	KAG9394107.1 hypothetical protein J8273_4470 [Carpediemonas membranifera]
KAG9394108.1	KAG9394108.1 PAP2 superfamily [Carpediemonas membranifera]
KAG9394109.1	KAG9394109.1 hypothetical protein J8273_4472 [Carpediemonas membranifera]
KAG9394110.1	KAG9394110.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394111.1	KAG9394111.1 hypothetical protein J8273_4474 [Carpediemonas membranifera]
KAG9394112.1	KAG9394112.1 PQ loop repeat [Carpediemonas membranifera]
KAG9394113.1	KAG9394113.1 hypothetical protein J8273_4476 [Carpediemonas membranifera]
KAG9394114.1	KAG9394114.1 hypothetical protein J8273_4477 [Carpediemonas membranifera]
KAG9394115.1	KAG9394115.1 hypothetical protein J8273_4478 [Carpediemonas membranifera]
KAG9394116.1	KAG9394116.1 hypothetical protein J8273_4480 [Carpediemonas membranifera]
KAG9394117.1	KAG9394117.1 hypothetical protein J8273_4482 [Carpediemonas membranifera]
KAG9394118.1	KAG9394118.1 hypothetical protein J8273_4483 [Carpediemonas membranifera]
KAG9394119.1	KAG9394119.1 hypothetical protein J8273_4484 [Carpediemonas membranifera]
KAG9394120.1	KAG9394120.1 hypothetical protein J8273_4489 [Carpediemonas membranifera]
KAG9394121.1	KAG9394121.1 glycogen phosphorylase, partial [Carpediemonas membranifera]
KAG9394122.1	KAG9394122.1 Cation Channel Sperm Associated 3 CatSper3 [Carpediemonas membranifera]
KAG9394123.1	KAG9394123.1 syntaxin [Carpediemonas membranifera]
KAG9394124.1	KAG9394124.1 hypothetical protein J8273_4226 [Carpediemonas membranifera]
KAG9394125.1	KAG9394125.1 Iron-hydrogenase [Carpediemonas membranifera]
KAG9394126.1	KAG9394126.1 hypothetical protein J8273_4228 [Carpediemonas membranifera]
KAG9394127.1	KAG9394127.1 hypothetical protein J8273_4229 [Carpediemonas membranifera]
KAG9394128.1	KAG9394128.1 1-pyrroline-5-carboxylate dehydrogenase [Carpediemonas membranifera]
KAG9394129.1	KAG9394129.1 rRNA processing protein [Carpediemonas membranifera]
KAG9394130.1	KAG9394130.1 hit family protein 1 [Carpediemonas membranifera]
KAG9394131.1	KAG9394131.1 40S ribosomal protein S21 [Carpediemonas membranifera]
KAG9394132.1	KAG9394132.1 Snf7 [Carpediemonas membranifera]
KAG9394133.1	KAG9394133.1 CenpA [Carpediemonas membranifera]
KAG9394134.1	KAG9394134.1 Oxidoreductase NAD-binding domain [Carpediemonas membranifera]
KAG9394135.1	KAG9394135.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394136.1	KAG9394136.1 hypothetical protein J8273_4238 [Carpediemonas membranifera]
KAG9394137.1	KAG9394137.1 hypothetical protein J8273_4239 [Carpediemonas membranifera]
KAG9394138.1	KAG9394138.1 Cation Channel Sperm Associated 1 CatSper1 [Carpediemonas membranifera]
KAG9394139.1	KAG9394139.1 hypothetical protein J8273_4241 [Carpediemonas membranifera]
KAG9394140.1	KAG9394140.1 Acyltransferase [Carpediemonas membranifera]
KAG9394141.1	KAG9394141.1 hypothetical protein J8273_4243 [Carpediemonas membranifera]
KAG9394142.1	KAG9394142.1 hypothetical protein J8273_4244 [Carpediemonas membranifera]
KAG9394143.1	KAG9394143.1 50S ribosome-binding GTPase [Carpediemonas membranifera]
KAG9394144.1	KAG9394144.1 Thioesterase-like superfamily [Carpediemonas membranifera]
KAG9394145.1	KAG9394145.1 Adrenodoxin [Carpediemonas membranifera]
KAG9394146.1	KAG9394146.1 Serine/Threonine-protein kinase TOR [Carpediemonas membranifera]
KAG9394147.1	KAG9394147.1 hypothetical protein J8273_4249 [Carpediemonas membranifera]
KAG9394148.1	KAG9394148.1 hypothetical protein J8273_4250 [Carpediemonas membranifera]
KAG9394149.1	KAG9394149.1 Vacuolar import/degradation, Vid27-related [Carpediemonas membranifera]
KAG9394150.1	KAG9394150.1 hypothetical protein J8273_4252 [Carpediemonas membranifera]
KAG9394151.1	KAG9394151.1 SNF2 family N-terminal domain containing protein [Carpediemonas membranifera]
KAG9394152.1	KAG9394152.1 hypothetical protein J8273_4254 [Carpediemonas membranifera]
KAG9394153.1	KAG9394153.1 hypothetical protein J8273_4255 [Carpediemonas membranifera]
KAG9394154.1	KAG9394154.1 Protein kinase domain [Carpediemonas membranifera]
KAG9394155.1	KAG9394155.1 mRNA capping enzyme, beta chain [Carpediemonas membranifera]
KAG9394156.1	KAG9394156.1 Glycyl-tRNA synthetase [Carpediemonas membranifera]
KAG9394157.1	KAG9394157.1 Ribosomal protein L14 [Carpediemonas membranifera]
KAG9394158.1	KAG9394158.1 hypothetical protein J8273_4260 [Carpediemonas membranifera]
KAG9394159.1	KAG9394159.1 Rab-GTPase-TBC domain [Carpediemonas membranifera]
KAG9394160.1	KAG9394160.1 hypothetical protein J8273_4262 [Carpediemonas membranifera]
KAG9394161.1	KAG9394161.1 Protein kinase domain [Carpediemonas membranifera]
KAG9394162.1	KAG9394162.1 hypothetical protein J8273_4264 [Carpediemonas membranifera]
KAG9394163.1	KAG9394163.1 hypothetical protein J8273_4265 [Carpediemonas membranifera]
KAG9394164.1	KAG9394164.1 hypothetical protein J8273_4266 [Carpediemonas membranifera]
KAG9394165.1	KAG9394165.1 hypothetical protein J8273_4267 [Carpediemonas membranifera]
KAG9394166.1	KAG9394166.1 Major facilitator superfamily [Carpediemonas membranifera]
KAG9394167.1	KAG9394167.1 hypothetical protein J8273_4269 [Carpediemonas membranifera]
KAG9394168.1	KAG9394168.1 hypothetical protein J8273_4270 [Carpediemonas membranifera]
KAG9394169.1	KAG9394169.1 hypothetical protein J8273_4271 [Carpediemonas membranifera]
KAG9394170.1	KAG9394170.1 Small GTPase superfamily [Carpediemonas membranifera]
KAG9394171.1	KAG9394171.1 Cation-transporting P-type ATPase [Carpediemonas membranifera]
KAG9394172.1	KAG9394172.1 hypothetical protein J8273_4274 [Carpediemonas membranifera]
KAG9394173.1	KAG9394173.1 CAP-Gly domain [Carpediemonas membranifera]
KAG9394174.1	KAG9394174.1 Thymidine kinase [Carpediemonas membranifera]
KAG9394175.1	KAG9394175.1 Mitotic spindle checkpoin protein MAD2 [Carpediemonas membranifera]
KAG9394176.1	KAG9394176.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9394177.1	KAG9394177.1 hypothetical protein J8273_4279 [Carpediemonas membranifera]
KAG9394178.1	KAG9394178.1 Small GTPase superfamily, ARF/SAR type [Carpediemonas membranifera]
KAG9394179.1	KAG9394179.1 Leucine Rich repeat [Carpediemonas membranifera]
KAG9394180.1	KAG9394180.1 hypothetical protein J8273_4282 [Carpediemonas membranifera]
KAG9394181.1	KAG9394181.1 Histone deacetylase superfamily [Carpediemonas membranifera]
KAG9394182.1	KAG9394182.1 guanylate kinase [Carpediemonas membranifera]
KAG9394183.1	KAG9394183.1 hypothetical protein J8273_4285 [Carpediemonas membranifera]
KAG9394184.1	KAG9394184.1 Pre-mRNA-splicing factor 38 [Carpediemonas membranifera]
KAG9394185.1	KAG9394185.1 Histone deacetylase superfamily [Carpediemonas membranifera]
KAG9394186.1	KAG9394186.1 guanylate kinase [Carpediemonas membranifera]
KAG9394187.1	KAG9394187.1 Acyltransferase [Carpediemonas membranifera]
KAG9394188.1	KAG9394188.1 Ribosomal protein L38e [Carpediemonas membranifera]
KAG9394189.1	KAG9394189.1 Adaptor Protein Complex 2 subunit, mu (AP2M) [Carpediemonas membranifera]
KAG9394190.1	KAG9394190.1 hypothetical protein J8273_4292 [Carpediemonas membranifera]
KAG9394191.1	KAG9394191.1 centromeric protein E [Carpediemonas membranifera]
KAG9394192.1	KAG9394192.1 Adaptor Protein Complex 2 subunit, alpha (AP2A2) [Carpediemonas membranifera]
KAG9394193.1	KAG9394193.1 Sec20 [Carpediemonas membranifera]
KAG9394194.1	KAG9394194.1 hypothetical protein J8273_4296 [Carpediemonas membranifera]
KAG9394195.1	KAG9394195.1 hypothetical protein J8273_4297 [Carpediemonas membranifera]
KAG9394196.1	KAG9394196.1 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [Carpediemonas membranifera]
KAG9394197.1	KAG9394197.1 Presenilin/signal peptide peptidase [Carpediemonas membranifera]
KAG9394198.1	KAG9394198.1 TPR repeat [Carpediemonas membranifera]
KAG9394199.1	KAG9394199.1 hypothetical protein J8273_4301 [Carpediemonas membranifera]
KAG9394200.1	KAG9394200.1 Nucleolar, Nop52 [Carpediemonas membranifera]
KAG9394201.1	KAG9394201.1 hypothetical protein J8273_4303 [Carpediemonas membranifera]
KAG9394202.1	KAG9394202.1 Glycine cleavage system H-protein [Carpediemonas membranifera]
KAG9394203.1	KAG9394203.1 Hydrogenosomal membrane protein 31-like [Carpediemonas membranifera]
KAG9394204.1	KAG9394204.1 hypothetical protein J8273_4306 [Carpediemonas membranifera]
KAG9394205.1	KAG9394205.1 Glutathione synthase, eukaryotic [Carpediemonas membranifera]
KAG9394206.1	KAG9394206.1 hypothetical protein J8273_4308 [Carpediemonas membranifera]
KAG9394207.1	KAG9394207.1 Glycosyl transferase, family 35 [Carpediemonas membranifera]
KAG9394208.1	KAG9394208.1 Tubulin-tyrosine ligase/Tubulin polyglutamylase [Carpediemonas membranifera]
KAG9394209.1	KAG9394209.1 Chaperone DnaJ [Carpediemonas membranifera]
KAG9394210.1	KAG9394210.1 Leucine Rich repeats (2 copies) [Carpediemonas membranifera]
KAG9394211.1	KAG9394211.1 protein sel-1 [Carpediemonas membranifera]
KAG9394212.1	KAG9394212.1 Replication factor C subunit 2 [Carpediemonas membranifera]
KAG9394213.1	KAG9394213.1 CTLH/CRA C-terminal to LisH motif domain [Carpediemonas membranifera]
KAG9394214.1	KAG9394214.1 hypothetical protein J8273_4316 [Carpediemonas membranifera]
KAG9394215.1	KAG9394215.1 DNA ligase 1, DNLI1 [Carpediemonas membranifera]
KAG9394216.1	KAG9394216.1 Protein of unknown function DUF707 [Carpediemonas membranifera]
KAG9394217.1	KAG9394217.1 P21-Rho-binding domain [Carpediemonas membranifera]
KAG9394218.1	KAG9394218.1 ARP2/3 complex, 21kDa subunit (p21-Arc) [Carpediemonas membranifera]
KAG9394219.1	KAG9394219.1 SNARE domain [Carpediemonas membranifera]
KAG9394220.1	KAG9394220.1 Prefoldin, subunit 3 [Carpediemonas membranifera]
KAG9394221.1	KAG9394221.1 hypothetical protein J8273_4323 [Carpediemonas membranifera]
KAG9394222.1	KAG9394222.1 hypothetical protein J8273_4324 [Carpediemonas membranifera]
KAG9394223.1	KAG9394223.1 Multi antimicrobial extrusion protein [Carpediemonas membranifera]
KAG9394224.1	KAG9394224.1 hypothetical protein J8273_4326 [Carpediemonas membranifera]
KAG9394225.1	KAG9394225.1 Actin-related protein [Carpediemonas membranifera]
KAG9394226.1	KAG9394226.1 intron-binding protein aquarius [Carpediemonas membranifera]
KAG9394227.1	KAG9394227.1 WD repeat-containing protein [Carpediemonas membranifera]
KAG9394228.1	KAG9394228.1 hypothetical protein J8273_4330 [Carpediemonas membranifera]
KAG9394229.1	KAG9394229.1 hypothetical protein J8273_4331 [Carpediemonas membranifera]
KAG9394230.1	KAG9394230.1 Chromatin associated protein KTI12 [Carpediemonas membranifera]
KAG9394231.1	KAG9394231.1 HCaRG [Carpediemonas membranifera]
KAG9394232.1	KAG9394232.1 Small GTPase superfamily [Carpediemonas membranifera]
KAG9394233.1	KAG9394233.1 Cytoskeletal adhesion [Carpediemonas membranifera]
KAG9394234.1	KAG9394234.1 hypothetical protein J8273_4336 [Carpediemonas membranifera]
KAG9394235.1	KAG9394235.1 Kinesin motor domain [Carpediemonas membranifera]
KAG9394236.1	KAG9394236.1 hypothetical protein J8273_4338 [Carpediemonas membranifera]
KAG9394237.1	KAG9394237.1 WD domain, G-beta repeat [Carpediemonas membranifera]
KAG9394238.1	KAG9394238.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394239.1	KAG9394239.1 Actin-related protein [Carpediemonas membranifera]
KAG9394240.1	KAG9394240.1 cyclin-dependent kinase protein [Carpediemonas membranifera]
KAG9394241.1	KAG9394241.1 hypothetical protein J8273_4343 [Carpediemonas membranifera]
KAG9394242.1	KAG9394242.1 Chromatin assembly factor 1 subunit A [Carpediemonas membranifera]
KAG9394243.1	KAG9394243.1 hypothetical protein J8273_4345 [Carpediemonas membranifera]
KAG9394244.1	KAG9394244.1 hypothetical protein J8273_4346 [Carpediemonas membranifera]
KAG9394245.1	KAG9394245.1 WASH complex, subunit CCDC53 [Carpediemonas membranifera]
KAG9394246.1	KAG9394246.1 Snapin/Pallidin/Snn1 [Carpediemonas membranifera]
KAG9394247.1	KAG9394247.1 Ceramide glucosyltransferase [Carpediemonas membranifera]
KAG9394248.1	KAG9394248.1 hypothetical protein J8273_4350 [Carpediemonas membranifera]
KAG9394249.1	KAG9394249.1 Ankyrin repeats (3 copies) [Carpediemonas membranifera]
KAG9394250.1	KAG9394250.1 Maintenance of mitochondrial structure and function [Carpediemonas membranifera]
KAG9394251.1	KAG9394251.1 hypothetical protein J8273_4353 [Carpediemonas membranifera]
KAG9394252.1	KAG9394252.1 hypothetical protein J8273_4354 [Carpediemonas membranifera]
KAG9394253.1	KAG9394253.1 translation elongation factor 1 alpha [Carpediemonas membranifera]
KAG9394254.1	KAG9394254.1 Proteasome assembly chaperone 2 [Carpediemonas membranifera]
KAG9394255.1	KAG9394255.1 Ribosomal protein L30e [Carpediemonas membranifera]
KAG9394256.1	KAG9394256.1 Ribosomal protein L44e [Carpediemonas membranifera]
KAG9394257.1	KAG9394257.1 hypothetical protein J8273_4359 [Carpediemonas membranifera]
KAG9394258.1	KAG9394258.1 hypothetical protein J8273_4360 [Carpediemonas membranifera]
KAG9394259.1	KAG9394259.1 DSHCT (NUC185) domain [Carpediemonas membranifera]
KAG9394260.1	KAG9394260.1 Protein prenyltransferases alpha subunit repeat [Carpediemonas membranifera]
KAG9394261.1	KAG9394261.1 Glycosyl transferase, family 35 [Carpediemonas membranifera]
KAG9394262.1	KAG9394262.1 Pancreatic hormone-like [Carpediemonas membranifera]
KAG9394263.1	KAG9394263.1 hypothetical protein J8273_4365 [Carpediemonas membranifera]
KAG9394264.1	KAG9394264.1 Proteasome, subunit alpha/beta [Carpediemonas membranifera]
KAG9394265.1	KAG9394265.1 Taxilin family [Carpediemonas membranifera]
KAG9394266.1	KAG9394266.1 hypothetical protein J8273_4368 [Carpediemonas membranifera]
KAG9394267.1	KAG9394267.1 F-actin-capping protein subunit alpha [Carpediemonas membranifera]
KAG9394268.1	KAG9394268.1 hypothetical protein J8273_4370 [Carpediemonas membranifera]
KAG9394269.1	KAG9394269.1 cytosolic Fe-S cluster assembly factor nubp1 [Carpediemonas membranifera]
KAG9394270.1	KAG9394270.1 mRNA export factor [Carpediemonas membranifera]
KAG9394271.1	KAG9394271.1 hypothetical protein J8273_4373 [Carpediemonas membranifera]
KAG9394272.1	KAG9394272.1 Gamma-tubulin complex component protein [Carpediemonas membranifera]
KAG9394273.1	KAG9394273.1 Tubulin [Carpediemonas membranifera]
KAG9394274.1	KAG9394274.1 hypothetical protein J8273_4376 [Carpediemonas membranifera]
KAG9394275.1	KAG9394275.1 hypothetical protein J8273_4377 [Carpediemonas membranifera]
KAG9394276.1	KAG9394276.1 FG-GAP repeat [Carpediemonas membranifera]
KAG9394277.1	KAG9394277.1 ATPase family associated with various cellular activities (AAA) [Carpediemonas membranifera]
KAG9394278.1	KAG9394278.1 hypothetical protein J8273_4380 [Carpediemonas membranifera]
KAG9394279.1	KAG9394279.1 Chromo (CHRromatin Organization MOdifier) domain [Carpediemonas membranifera]
KAG9394280.1	KAG9394280.1 hypothetical protein J8273_3908 [Carpediemonas membranifera]
KAG9394281.1	KAG9394281.1 hypothetical protein J8273_3910 [Carpediemonas membranifera]
KAG9394282.1	KAG9394282.1 hypothetical protein J8273_3911 [Carpediemonas membranifera]
KAG9394283.1	KAG9394283.1 hypothetical protein J8273_3912 [Carpediemonas membranifera]
KAG9394284.1	KAG9394284.1 hypothetical protein J8273_3917 [Carpediemonas membranifera]
KAG9394285.1	KAG9394285.1 hypothetical protein J8273_3918 [Carpediemonas membranifera]
KAG9394286.1	KAG9394286.1 Triose-phosphate Transporter family [Carpediemonas membranifera]
KAG9394287.1	KAG9394287.1 SET domain [Carpediemonas membranifera]
KAG9394288.1	KAG9394288.1 hypothetical protein J8273_3921 [Carpediemonas membranifera]
KAG9394289.1	KAG9394289.1 hypothetical protein J8273_3922 [Carpediemonas membranifera]
KAG9394290.1	KAG9394290.1 Phosphorylase superfamily [Carpediemonas membranifera]
KAG9394291.1	KAG9394291.1 Phosphorylated CTD interacting factor 1 WW domain [Carpediemonas membranifera]
KAG9394292.1	KAG9394292.1 Cation Channel Sperm Associated 4 CatSper4 [Carpediemonas membranifera]
KAG9394293.1	KAG9394293.1 hypothetical protein J8273_3926 [Carpediemonas membranifera]
KAG9394294.1	KAG9394294.1 hypothetical protein J8273_3928 [Carpediemonas membranifera]
KAG9394295.1	KAG9394295.1 kinesin [Carpediemonas membranifera]
KAG9394296.1	KAG9394296.1 SNARE protein syntaxin 18/UFE1 [Carpediemonas membranifera]
KAG9394297.1	KAG9394297.1 Casein kinase II, regulatory subunit [Carpediemonas membranifera]
KAG9394298.1	KAG9394298.1 CHY zinc finger [Carpediemonas membranifera]
KAG9394299.1	KAG9394299.1 Amino acid permease [Carpediemonas membranifera]
KAG9394300.1	KAG9394300.1 Choline transporter-like [Carpediemonas membranifera]
KAG9394301.1	KAG9394301.1 Small GTPase superfamily, ARF type [Carpediemonas membranifera]
KAG9394302.1	KAG9394302.1 hypothetical protein J8273_3936 [Carpediemonas membranifera]
KAG9394303.1	KAG9394303.1 hypothetical protein J8273_3937 [Carpediemonas membranifera]
KAG9394304.1	KAG9394304.1 hypothetical protein J8273_3938 [Carpediemonas membranifera]
KAG9394305.1	KAG9394305.1 Double-stranded RNA binding motif [Carpediemonas membranifera]
KAG9394306.1	KAG9394306.1 hypothetical protein J8273_3940 [Carpediemonas membranifera]
KAG9394307.1	KAG9394307.1 hypothetical protein J8273_3941 [Carpediemonas membranifera]
KAG9394308.1	KAG9394308.1 LMBR1-like conserved region family protein [Carpediemonas membranifera]
KAG9394309.1	KAG9394309.1 Ribosomal protein L10e [Carpediemonas membranifera]
KAG9394310.1	KAG9394310.1 HEAT repeat [Carpediemonas membranifera]
KAG9394311.1	KAG9394311.1 hypothetical protein J8273_3945 [Carpediemonas membranifera]
KAG9394312.1	KAG9394312.1 Proteasome, subunit alpha/beta [Carpediemonas membranifera]
KAG9394313.1	KAG9394313.1 hypothetical protein J8273_3947 [Carpediemonas membranifera]
KAG9394314.1	KAG9394314.1 flagellar radial spoke protein [Carpediemonas membranifera]
KAG9394315.1	KAG9394315.1 hypothetical protein J8273_3949 [Carpediemonas membranifera]
KAG9394316.1	KAG9394316.1 Chromosome partition protein Smc [Carpediemonas membranifera]
KAG9394317.1	KAG9394317.1 SAM domain (Sterile alpha motif) [Carpediemonas membranifera]
KAG9394318.1	KAG9394318.1 LMBR1-like membrane protein [Carpediemonas membranifera]
KAG9394319.1	KAG9394319.1 Protein tyrosine kinase [Carpediemonas membranifera]
