OG	id	desc
OG0000024	GIQ84838.1	GIQ84838.1 hypothetical protein KIPB_006409 [Kipferlia bialata]
OG0000024	GIQ85148.1	GIQ85148.1 hypothetical protein KIPB_006776 [Kipferlia bialata]
OG0000024	GIQ85180.1	GIQ85180.1 hypothetical protein KIPB_006812, partial [Kipferlia bialata]
OG0000024	GIQ85239.1	GIQ85239.1 hypothetical protein KIPB_006876 [Kipferlia bialata]
OG0000024	GIQ85484.1	GIQ85484.1 hypothetical protein KIPB_007156, partial [Kipferlia bialata]
OG0000024	GIQ85486.1	GIQ85486.1 hypothetical protein KIPB_007158 [Kipferlia bialata]
OG0000024	GIQ85558.1	GIQ85558.1 hypothetical protein KIPB_007246, partial [Kipferlia bialata]
OG0000024	GIQ85921.1	GIQ85921.1 hypothetical protein KIPB_007672, partial [Kipferlia bialata]
OG0000024	GIQ85950.1	GIQ85950.1 hypothetical protein KIPB_007709 [Kipferlia bialata]
OG0000024	GIQ86031.1	GIQ86031.1 hypothetical protein KIPB_007806, partial [Kipferlia bialata]
OG0000024	GIQ87113.1	GIQ87113.1 hypothetical protein KIPB_009087, partial [Kipferlia bialata]
OG0000024	GIQ87129.1	GIQ87129.1 hypothetical protein KIPB_009108, partial [Kipferlia bialata]
OG0000024	GIQ87537.1	GIQ87537.1 hypothetical protein KIPB_009591, partial [Kipferlia bialata]
OG0000024	GIQ87693.1	GIQ87693.1 hypothetical protein KIPB_009787, partial [Kipferlia bialata]
OG0000024	GIQ88426.1	GIQ88426.1 hypothetical protein KIPB_010673, partial [Kipferlia bialata]
OG0000024	GIQ89317.1	GIQ89317.1 hypothetical protein KIPB_011753, partial [Kipferlia bialata]
OG0000024	GIQ89318.1	GIQ89318.1 hypothetical protein KIPB_011754, partial [Kipferlia bialata]
OG0000024	GIQ89491.1	GIQ89491.1 hypothetical protein KIPB_011975, partial [Kipferlia bialata]
OG0000024	GIQ89516.1	GIQ89516.1 hypothetical protein KIPB_012009, partial [Kipferlia bialata]
OG0000024	GIQ89912.1	GIQ89912.1 hypothetical protein KIPB_012519, partial [Kipferlia bialata]
OG0000024	GIQ89953.1	GIQ89953.1 hypothetical protein KIPB_012574, partial [Kipferlia bialata]
OG0000024	GIQ90692.1	GIQ90692.1 hypothetical protein KIPB_013579, partial [Kipferlia bialata]
OG0000024	GIQ91031.1	GIQ91031.1 hypothetical protein KIPB_014082, partial [Kipferlia bialata]
OG0000024	GIQ91083.1	GIQ91083.1 hypothetical protein KIPB_014165, partial [Kipferlia bialata]
OG0000024	GIQ91595.1	GIQ91595.1 hypothetical protein KIPB_014932, partial [Kipferlia bialata]
OG0000024	GIQ91610.1	GIQ91610.1 hypothetical protein KIPB_014952, partial [Kipferlia bialata]
OG0000024	GIQ91724.1	GIQ91724.1 hypothetical protein KIPB_015101, partial [Kipferlia bialata]
OG0000024	GIQ91783.1	GIQ91783.1 hypothetical protein KIPB_015181, partial [Kipferlia bialata]
OG0000024	GIQ92025.1	GIQ92025.1 hypothetical protein KIPB_015559, partial [Kipferlia bialata]
OG0000024	GIQ92387.1	GIQ92387.1 hypothetical protein KIPB_016135, partial [Kipferlia bialata]
OG0000024	GIQ92549.1	GIQ92549.1 hypothetical protein KIPB_016377, partial [Kipferlia bialata]
OG0000024	GIQ92854.1	GIQ92854.1 hypothetical protein KIPB_016874, partial [Kipferlia bialata]
OG0000185	GIQ80663.1	GIQ80663.1 glycoside hydrolase, family 25 [Kipferlia bialata]
OG0000257	GIQ87226.1	GIQ87226.1 glycoside hydrolase, family 13 [Kipferlia bialata]
OG0000257	GIQ93114.1	GIQ93114.1 glycoside hydrolase, family 13, partial [Kipferlia bialata]
OG0000333	GIQ82551.1	GIQ82551.1 small heat shock protein HSP20 [Kipferlia bialata]
OG0000383	GIQ80518.1	GIQ80518.1 hypothetical protein KIPB_001328 [Kipferlia bialata]
OG0000383	GIQ81660.1	GIQ81660.1 hypothetical protein KIPB_002651 [Kipferlia bialata]
OG0000383	GIQ81792.1	GIQ81792.1 hypothetical protein KIPB_002808, partial [Kipferlia bialata]
OG0000383	GIQ81996.1	GIQ81996.1 hypothetical protein KIPB_003056, partial [Kipferlia bialata]
OG0000383	GIQ86498.1	GIQ86498.1 hypothetical protein KIPB_008367 [Kipferlia bialata]
OG0000383	GIQ86704.1	GIQ86704.1 hypothetical protein KIPB_008605 [Kipferlia bialata]
OG0000383	GIQ88446.1	GIQ88446.1 hypothetical protein KIPB_010694, partial [Kipferlia bialata]
OG0000383	GIQ89425.1	GIQ89425.1 hypothetical protein KIPB_011890, partial [Kipferlia bialata]
OG0000383	GIQ90163.1	GIQ90163.1 hypothetical protein KIPB_012850, partial [Kipferlia bialata]
OG0000383	GIQ90218.1	GIQ90218.1 hypothetical protein KIPB_012933, partial [Kipferlia bialata]
OG0000383	GIQ90496.1	GIQ90496.1 hypothetical protein KIPB_013310, partial [Kipferlia bialata]
OG0000383	GIQ90857.1	GIQ90857.1 hypothetical protein KIPB_013818, partial [Kipferlia bialata]
OG0000383	GIQ91443.1	GIQ91443.1 hypothetical protein KIPB_014699, partial [Kipferlia bialata]
OG0000500	GCA62002.1	GCA62002.1 hypothetical protein KIPB_000469 [Kipferlia bialata]
OG0000500	GCA63122.1	GCA63122.1 hypothetical protein KIPB_007995 [Kipferlia bialata]
OG0000500	GIQ80597.1	GIQ80597.1 hypothetical protein KIPB_001423 [Kipferlia bialata]
OG0000500	GIQ89126.1	GIQ89126.1 hypothetical protein KIPB_011525, partial [Kipferlia bialata]
OG0000554	GIQ90625.1	GIQ90625.1 hypothetical protein KIPB_013486, partial [Kipferlia bialata]
OG0000613	GIQ84440.1	GIQ84440.1 conserved hypothetical protein CHP02452 [Kipferlia bialata]
OG0000613	GIQ86014.1	GIQ86014.1 conserved hypothetical protein CHP02452 [Kipferlia bialata]
OG0000626	GIQ90785.1	GIQ90785.1 hypothetical protein KIPB_013708 [Kipferlia bialata]
OG0000852	GIQ81671.1	GIQ81671.1 glycoside hydrolase, family 14, partial [Kipferlia bialata]
OG0000852	GIQ86765.1	GIQ86765.1 glycoside hydrolase, family 14 [Kipferlia bialata]
OG0000998	GIQ81556.1	GIQ81556.1 deoxyribonuclease II [Kipferlia bialata]
OG0000998	GIQ83740.1	GIQ83740.1 deoxyribonuclease II, partial [Kipferlia bialata]
OG0000998	GIQ84819.1	GIQ84819.1 deoxyribonuclease II [Kipferlia bialata]
OG0000998	GIQ84924.1	GIQ84924.1 deoxyribonuclease II, partial [Kipferlia bialata]
OG0000998	GIQ91216.1	GIQ91216.1 deoxyribonuclease II, partial [Kipferlia bialata]
OG0001001	GIQ86301.1	GIQ86301.1 hypothetical protein KIPB_008128, partial [Kipferlia bialata]
OG0001001	GIQ86574.1	GIQ86574.1 hydantoinase/dihydropyrimidinase, partial [Kipferlia bialata]
OG0001274	GIQ82880.1	GIQ82880.1 hypothetical protein KIPB_004102 [Kipferlia bialata]
OG0001274	GIQ87596.1	GIQ87596.1 hypothetical protein KIPB_009666 [Kipferlia bialata]
OG0001274	GIQ91015.1	GIQ91015.1 hypothetical protein KIPB_014051, partial [Kipferlia bialata]
OG0001327	GIQ82189.1	GIQ82189.1 adenosine/adenine deaminase [Kipferlia bialata]
OG0001327	GIQ85323.1	GIQ85323.1 hypothetical protein KIPB_006970 [Kipferlia bialata]
OG0001327	GIQ91066.1	GIQ91066.1 hypothetical protein KIPB_014138, partial [Kipferlia bialata]
OG0001327	GIQ91228.1	GIQ91228.1 hypothetical protein KIPB_014386, partial [Kipferlia bialata]
OG0001401	GIQ87815.1	GIQ87815.1 hypothetical protein KIPB_009929, partial [Kipferlia bialata]
OG0001520	GIQ82460.1	GIQ82460.1 aldehyde oxidase/xanthine dehydrogenase [Kipferlia bialata]
OG0001520	GIQ83410.1	GIQ83410.1 hypothetical protein KIPB_004727 [Kipferlia bialata]
OG0001520	GIQ85903.1	GIQ85903.1 aldehyde oxidase/xanthine dehydrogenase [Kipferlia bialata]
OG0001585	GCA63480.1	GCA63480.1 hypothetical protein KIPB_010191, partial [Kipferlia bialata]
OG0001585	GIQ81628.1	GIQ81628.1 hypothetical protein KIPB_002614, partial [Kipferlia bialata]
OG0001585	GIQ82717.1	GIQ82717.1 hypothetical protein KIPB_003905, partial [Kipferlia bialata]
OG0001585	GIQ83316.1	GIQ83316.1 hypothetical protein KIPB_004620 [Kipferlia bialata]
OG0001585	GIQ84309.1	GIQ84309.1 hypothetical protein KIPB_005773 [Kipferlia bialata]
OG0001585	GIQ86184.1	GIQ86184.1 hypothetical protein KIPB_007987 [Kipferlia bialata]
OG0001585	GIQ90953.1	GIQ90953.1 hypothetical protein KIPB_013965, partial [Kipferlia bialata]
OG0001623	GCA63143.1	GCA63143.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0001623	GIQ81970.1	GIQ81970.1 guanine nucleotide binding protein (G-protein), alpha subunit [Kipferlia bialata]
OG0001623	GIQ86048.1	GIQ86048.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0001623	GIQ86998.1	GIQ86998.1 guanine nucleotide binding protein (G-protein), alpha subunit [Kipferlia bialata]
OG0001623	GIQ90394.1	GIQ90394.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0001623	GIQ90635.1	GIQ90635.1 guanine nucleotide binding protein (G-protein), alpha subunit, partial [Kipferlia bialata]
OG0002005	GIQ80547.1	GIQ80547.1 Cys/Met metabolism, pyridoxal phosphate-dependent enzyme [Kipferlia bialata]
OG0002009	GIQ90006.1	GIQ90006.1 hypothetical protein KIPB_012639, partial [Kipferlia bialata]
OG0002009	GIQ90214.1	GIQ90214.1 hypothetical protein KIPB_012928, partial [Kipferlia bialata]
OG0002013	GIQ82947.1	GIQ82947.1 hypothetical protein KIPB_004180, partial [Kipferlia bialata]
OG0002013	GIQ90751.1	GIQ90751.1 hypothetical protein KIPB_013659, partial [Kipferlia bialata]
OG0002266	GIQ89616.1	GIQ89616.1 hypothetical protein KIPB_012127, partial [Kipferlia bialata]
OG0002266	GIQ90386.1	GIQ90386.1 hypothetical protein KIPB_013164, partial [Kipferlia bialata]
OG0002266	GIQ90836.1	GIQ90836.1 hypothetical protein KIPB_013790, partial [Kipferlia bialata]
OG0002323	GCA61975.1	GCA61975.1 hypothetical protein KIPB_000312 [Kipferlia bialata]
OG0002334	GCA65118.1	GCA65118.1 hypothetical protein KIPB_016294, partial [Kipferlia bialata]
OG0002334	GCA65170.1	GCA65170.1 hypothetical protein KIPB_016437, partial [Kipferlia bialata]
OG0002334	GIQ88595.1	GIQ88595.1 hypothetical protein KIPB_010884, partial [Kipferlia bialata]
OG0002334	GIQ91964.1	GIQ91964.1 hypothetical protein KIPB_015467, partial [Kipferlia bialata]
OG0002408	GIQ80265.1	GIQ80265.1 hypothetical protein KIPB_001038, partial [Kipferlia bialata]
OG0002408	GIQ85411.1	GIQ85411.1 hypothetical protein KIPB_007072, partial [Kipferlia bialata]
OG0002584	GIQ83239.1	GIQ83239.1 hypothetical protein KIPB_004530 [Kipferlia bialata]
OG0002584	GIQ89167.1	GIQ89167.1 hypothetical protein KIPB_011573, partial [Kipferlia bialata]
OG0002744	GIQ87551.1	GIQ87551.1 hypothetical protein KIPB_009607, partial [Kipferlia bialata]
OG0002853	GIQ83555.1	GIQ83555.1 glucosamine-fructose-6-phosphate aminotransferase, isomerising [Kipferlia bialata]
OG0002904	GCA62799.1	GCA62799.1 60S ribosomal protein L6E [Kipferlia bialata]
OG0002905	GIQ85951.1	GIQ85951.1 threonine synthase-like protein [Kipferlia bialata]
OG0003080	GIQ83466.1	GIQ83466.1 guanine nucleotide-binding protein, beta subunit [Kipferlia bialata]
OG0003080	GIQ84668.1	GIQ84668.1 guanine nucleotide-binding protein, beta subunit, partial [Kipferlia bialata]
OG0003152	GIQ89214.1	GIQ89214.1 phosphotransferase KptA/Tpt1, partial [Kipferlia bialata]
OG0003227	GIQ83971.1	GIQ83971.1 hypothetical protein KIPB_005379 [Kipferlia bialata]
OG0003246	GIQ83899.1	GIQ83899.1 hypothetical protein KIPB_005300, partial [Kipferlia bialata]
OG0003246	GIQ87326.1	GIQ87326.1 hypothetical protein KIPB_009339, partial [Kipferlia bialata]
OG0003531	GIQ88983.1	GIQ88983.1 small GTPase superfamily, ARF/SAR type, partial [Kipferlia bialata]
OG0003575	GIQ80932.1	GIQ80932.1 sugar phosphate transporter [Kipferlia bialata]
OG0003735	GIQ79493.1	GIQ79493.1 pseudouridine-5'-phosphate glycosidase [Kipferlia bialata]
OG0003803	GIQ80604.1	GIQ80604.1 inosine/uridine-preferring nucleoside hydrolase [Kipferlia bialata]
OG0003878	GIQ84302.1	GIQ84302.1 hypothetical protein KIPB_005765 [Kipferlia bialata]
OG0003878	GIQ89763.1	GIQ89763.1 hypothetical protein KIPB_012323, partial [Kipferlia bialata]
OG0003884	GIQ79382.1	GIQ79382.1 aspartate carbamoyltransferase [Kipferlia bialata]
OG0003986	GIQ85339.1	GIQ85339.1 kinesin-like protein [Kipferlia bialata]
OG0004082	GIQ87554.1	GIQ87554.1 hypothetical protein KIPB_009611 [Kipferlia bialata]
OG0004159	GIQ86274.1	GIQ86274.1 hypothetical protein KIPB_008099, partial [Kipferlia bialata]
OG0004162	GIQ81805.1	GIQ81805.1 vacuolar protein sorting-associated protein 33 [Kipferlia bialata]
OG0004162	GIQ84483.1	GIQ84483.1 vacuolar protein sorting-associated protein 33, partial [Kipferlia bialata]
OG0004341	GIQ84138.1	GIQ84138.1 hypothetical protein KIPB_005581, partial [Kipferlia bialata]
OG0004341	GIQ84833.1	GIQ84833.1 hypothetical protein KIPB_006404, partial [Kipferlia bialata]
OG0004588	GIQ81849.1	GIQ81849.1 potential Queuosine, Q, salvage protein family [Kipferlia bialata]
OG0004615	GIQ81284.1	GIQ81284.1 hypothetical protein KIPB_002220 [Kipferlia bialata]
OG0004633	GIQ87916.1	GIQ87916.1 endonuclease V [Kipferlia bialata]
OG0004648	GIQ88955.1	GIQ88955.1 AP complex subunit beta, partial [Kipferlia bialata]
OG0005172	GIQ82005.1	GIQ82005.1 hypothetical protein KIPB_003068, partial [Kipferlia bialata]
OG0006079	GIQ90519.1	GIQ90519.1 heat shock protein 70 family protein, partial [Kipferlia bialata]
